L1.fem,L2.fem,L3.fem,R1.fem,R2.fem,R3.fem,L1.cox.Y,L2.cox.Y,L3.cox.Y,R1.cox.Y,R2.cox.Y,R3.cox.Y
49.27778898,43.46055896,42.78398337,45.13125788,10.46151653,-6.882159567,-49.47190139,-52.81973174,-29.16711289,-35.91455049,-12.68090875,25.3195214
49.66036885,43.55690919,42.64616042,45.16705379,10.63738465,-6.882159567,-49.93263763,-52.70940682,-29.02911619,-36.03063208,-13.08062751,25.3263708
49.72807516,43.78223526,42.52197219,45.27021901,11.38708143,-6.882159567,-50.08790259,-52.74621687,-28.90893419,-36.18213514,-13.93550914,25.31230737
49.44783108,44.20608347,42.41491828,45.39365795,12.50823041,-6.882159567,-49.91443135,-53.0126815,-28.80954718,-36.31940683,-15.08368656,25.28870618
48.88156883,44.77877775,42.31588637,45.46950374,13.76622372,-6.882159567,-49.49012902,-53.47164791,-28.72140144,-36.37745527,-16.34018535,25.2656838
48.18429618,45.34854379,42.21161256,45.43263272,14.9701037,-6.882159567,-48.98142299,-53.98870461,-28.630232,-36.29948121,-17.55698414,25.25019988
47.56932899,45.72982812,42.09355501,45.24002205,16.00147376,-6.882159567,-48.59738869,-54.39617918,-28.52582763,-36.05430385,-18.6425877,25.2451849
47.24328551,45.7811247,41.96343306,44.88495016,16.80973448,-6.882159567,-48.5211089,-54.56218995,-28.40819739,-35.64813686,-19.55413156,25.24939946
47.33503423,45.45618672,41.83257453,44.4079065,17.39229215,-6.882159567,-48.84575578,-54.43467401,-28.28813338,-35.13359887,-20.27924542,25.25786305
47.85217062,44.813525,41.71420897,43.89970691,17.7710079,-6.882159567,-49.54469165,-54.04885188,-28.18061457,-34.61127007,-20.81787828,25.26287367
48.68442603,43.98859421,41.61107938,43.48560898,17.9728012,-6.882159567,-50.48697677,-53.50296169,-28.09237518,-34.21189684,-21.17070302,25.25550906
49.64781539,43.14421901,41.50479665,43.28664821,18.022072,-6.882159567,-51.48685338,-52.91645362,-28.00952391,-34.05559363,-21.33909381,25.22743788
50.54654171,42.41766162,41.35592444,43.37349088,17.94874066,-6.882159567,-52.36445022,-52.38757214,-27.8950244,-34.20459944,-21.33622697,25.17313119
51.22792176,41.88076133,41.12029603,43.73781894,17.80670186,-6.882159567,-52.99611114,-51.96501629,-27.70340894,-34.63585357,-21.20073851,25.09243001
51.61345509,41.52582269,40.77643041,44.29518919,17.68790898,-6.882159567,-53.33945053,-51.64274381,-27.40896679,-35.24750193,-20.9998699,24.99236717
51.70175489,41.28267552,40.34821982,44.9156967,17.71434083,-6.882159567,-53.42824701,-51.37819882,-27.03104544,-35.89483035,-20.81254726,24.88628031
51.55222508,41.05962672,39.90638503,45.47051945,17.99974614,-6.882159567,-53.34542795,-51.12375924,-26.63783534,-36.44221813,-20.69411789,24.78929243
51.26374286,40.78905723,39.54436721,45.87921322,18.59460536,-6.882159567,-53.19136126,-50.85514673,-26.32256527,-36.81383564,-20.63925718,24.71197016
50.95474563,40.45685356,39.34092716,46.13697428,19.4483003,-6.882159567,-53.06018287,-50.58413725,-26.16457653,-37.02007072,-20.56901767,24.65593488
50.73979005,40.10473849,39.32961814,46.30209623,20.42012674,-6.882159567,-53.02407873,-50.3528968,-26.19714793,-37.13939184,-20.35950531,24.61426709
50.69925067,39.80813007,39.48858557,46.44462113,21.33929045,-6.882159567,-53.12078362,-50.2158179,-26.39714618,-37.2592679,-19.90240478,24.57629031
50.85319673,39.6419022,39.75010568,46.58942557,22.07995634,-6.882159567,-53.34755613,-50.21790484,-26.69625365,-37.41378657,-19.163874,24.53339962
51.15781102,39.64927179,40.02057816,46.69744272,22.60948991,-6.882159567,-53.67011858,-50.37746265,-27.00325604,-37.56449147,-18.20881311,24.48218118
51.52786181,39.82544982,40.20312765,46.69697216,22.98648685,-6.882159567,-54.04319506,-50.67766444,-27.22742586,-37.63583958,-17.17822168,24.42324856
51.86554527,40.12042726,40.2202495,46.53450578,23.31392598,-6.882159567,-54.42247751,-51.06866856,-27.29899073,-37.57169567,-16.23245781,24.35728261
52.07561366,40.45773928,40.03472388,46.20750316,23.67710091,-6.882159567,-54.75497448,-51.47973663,-27.18553876,-37.37153746,-15.49075366,24.28151182
52.07188925,40.76094452,39.6627802,45.76622958,24.10324574,-6.882159567,-54.9649587,-51.83849038,-26.90095189,-37.09076962,-14.99886246,24.18923531
51.79540091,40.97799811,39.17105483,45.2936192,24.56249396,-6.882159567,-54.96617976,-52.09178286,-26.5012751,-36.8144922,-14.73829379,24.07266283
51.24747735,41.09483727,38.65369837,44.87870865,25.00029717,-6.882159567,-54.70554971,-52.22033079,-26.06497789,-36.62441407,-14.66408641,23.92707233
50.51411269,41.13271175,38.19659872,44.59614205,25.37550065,-6.882159567,-54.20726606,-52.23969816,-25.66317202,-36.57678199,-14.74509222,23.75367433
49.75350541,41.13013069,37.84501338,44.49561131,25.68304921,-6.882159567,-53.57920244,-52.18621608,-25.33314895,-36.69753895,-14.985997,23.55989307
49.14310764,41.11846495,37.59068047,44.59737529,25.95185433,-6.882159567,-52.97243001,-52.09556181,-25.06861009,-36.98798661,-15.4215543,23.35756947
48.8143026,41.10449507,37.38301397,44.88993326,26.21929751,-6.882159567,-52.52211716,-51.98652382,-24.83009814,-37.43071436,-16.08513294,23.16030846
48.8138044,41.06942374,37.15556982,45.32924916,26.49640739,-6.882159567,-52.30969133,-51.8589101,-24.56764457,-37.98986066,-16.96715091,22.98089366
49.11051046,40.98464446,36.85422162,45.83909206,26.74680163,-6.882159567,-52.36239045,-51.70581696,-24.24404571,-38.6049692,-17.98833299,22.82923492
49.63432011,40.8358755,36.45753342,46.31300298,26.89638995,-6.882159567,-52.67302129,-51.5323716,-23.85105303,-39.18403264,-19.00720807,22.71096072
50.32103788,40.643199,35.98551914,46.62309882,26.86938352,-6.882159567,-53.21667691,-51.36970307,-23.41550701,-39.60694246,-19.86063967,22.6265511
51.14954447,40.46574723,35.49575737,46.64153437,26.62640513,-6.882159567,-53.96361701,-51.27521562,-22.99451897,-39.74678858,-20.41527517,22.57108155
52.16387428,40.38540331,35.06653852,46.27263996,26.18040213,-6.882159567,-54.89682046,-51.31629041,-22.65934764,-39.50425957,-20.60342614,22.53504344
53.4586615,40.47355762,34.76906429,45.48531914,25.58605603,-6.882159567,-56.01718702,-51.54235709,-22.46980046,-38.84261374,-20.43193757,22.50658535
55.10894417,40.75655372,34.63721497,44.33399962,24.9189656,-6.882159567,-57.30594147,-51.95853023,-22.44715308,-37.81235378,-19.97151781,22.47468126
57.07678923,41.20083252,34.65034568,42.96256018,24.26018602,-6.882159567,-58.660565,-52.51770553,-22.56039776,-36.5597272,-19.33700872,22.43205837
59.17547011,41.72919709,34.74228456,41.59139539,23.68222764,-6.882159567,-59.87693851,-53.13997516,-22.73843885,-35.31459108,-18.65705939,22.37693731
61.13777084,42.25917117,34.8343967,40.48203568,23.22347595,-6.882159567,-60.72345981,-53.75030637,-22.90536329,-34.34802375,-18.0287334,22.31318657
62.74303465,42.73942616,34.87352494,39.86791586,22.85747495,-6.882159567,-61.05925787,-54.31121477,-23.01831619,-33.89240615,-17.47243351,22.2485783
63.91059286,43.16248943,34.85213913,39.86524884,22.48749069,-6.882159567,-60.9012912,-54.82910452,-23.08411908,-34.04819686,-16.9215848,22.1909564
64.70535941,43.54914774,34.80073522,40.41924791,21.98709977,-6.882159567,-60.39497537,-55.33109286,-23.14518555,-34.73745502,-16.26634644,22.14325951
65.27153682,43.91911635,34.76041557,41.33116802,21.27077331,-6.882159567,-59.72457734,-55.83022056,-23.24556631,-35.74369497,-15.43070501,22.09990093
65.74815109,44.26925254,34.75362726,42.34692407,20.35732165,-6.882159567,-59.03008342,-56.30396842,-23.39877954,-36.80970639,-14.44032958,22.04715023
66.21256803,44.57150974,34.76873069,43.24818627,19.39671021,-6.882159567,-58.37036368,-56.69940661,-23.57506585,-37.72975862,-13.44823381,21.96818561
66.67085273,44.78808241,34.76398559,43.90569288,18.64412409,-6.882159567,-57.73470058,-56.9595702,-23.71261684,-38.39705895,-12.70398287,21.8506587
67.08797497,44.89194642,34.68586551,44.290714,18.37536209,-6.882159567,-57.08339093,-57.05343556,-23.74415085,-38.80678917,-12.46739918,21.69280855
67.43386343,44.88097835,34.49102052,44.45827075,18.7652248,-6.882159567,-56.39194496,-56.99242019,-23.62414905,-39.03267134,-12.89332118,21.50477808
67.71769985,44.78094605,34.16253635,44.51336822,19.79621898,-6.882159567,-55.67834505,-56.82784163,-23.34533295,-39.18956071,-13.94996942,21.30476425
67.99247174,44.64018894,33.71615885,44.56591044,21.26374306,-6.882159567,-55.00395299,-56.63590086,-22.94070259,-39.38630454,-15.4276593,21.11263006
68.32885465,44.51959407,33.19638154,44.68605971,22.86655008,-6.882159567,-54.4495773,-56.49862615,-22.47320645,-39.68019741,-17.02571533,20.94410526
68.77430919,44.47726066,32.66407348,44.88235383,24.31536097,-6.882159567,-54.07770721,-56.48312619,-22.01709371,-40.05726433,-18.45733952,20.80712964
69.32069519,44.54759493,32.17795031,45.11735873,25.41214032,-6.882159567,-53.89842,-56.61962311,-21.63527493,-40.45433008,-19.52883798,20.70054875
69.89723839,44.722605,31.77441138,45.34893695,26.08731718,-6.882159567,-53.85503638,-56.88518827,-21.35840629,-40.80852407,-20.17860107,20.61506478
70.39166125,44.94919759,31.45398742,45.56674101,26.39592283,-6.882159567,-53.83649498,-57.20538113,-21.1738648,-41.09921316,-20.47336363,20.53618457
70.69065743,45.14997865,31.18232145,45.80028008,26.47890765,-6.882159567,-53.71302017,-57.48003197,-21.03142643,-41.35610533,-20.56659305,20.4483708
70.72449592,45.25919075,30.90579511,46.09613383,26.50337705,-6.882159567,-53.38320719,-57.62419335,-20.86418835,-41.6327263,-20.63416286,20.33905966
70.49722047,45.25357228,30.57286217,46.48080702,26.6034373,-6.882159567,-52.81372375,-57.60325962,-20.6140717,-41.96548168,-20.81165582,20.20117226
70.08705906,45.16065702,30.15052925,46.93275811,26.84371153,-6.882159567,-52.05265835,-57.44364406,-20.24994724,-42.34389266,-21.15691633,20.0335395
69.61633851,45.04201652,29.63093791,47.37918264,27.21471597,-6.882159567,-51.21066537,-57.21616435,-19.77311113,-42.70676868,-21.64673136,19.83998719
69.20783776,44.96352078,29.02892316,47.71722462,27.65227216,-6.882159567,-50.42251916,-57.00486215,-19.21196989,-42.96218317,-22.19875971,19.62845982
68.94821034,44.96793216,28.37447014,47.84830933,28.06760265,-6.882159567,-49.80818752,-56.87684037,-18.61089946,-43.01939272,-22.70472391,19.41060605
68.8670636,45.05788258,27.70498691,47.71328553,28.38026031,-6.882159567,-49.44372121,-56.8605249,-18.01854815,-42.8215084,-23.06681665,19.20069965
68.92877517,45.18951394,27.06059436,47.32039167,28.54938273,-6.882159567,-49.34234709,-56.93259106,-17.4792011,-42.37254434,-23.2324205,19.01254666
69.03470197,45.27603222,26.4809372,46.76096503,28.59525285,-6.882159567,-49.44608595,-57.01484024,-17.02719695,-41.75448016,-23.2182179,18.85463737
69.03972743,45.20351334,25.99936436,46.20546766,28.5995696,-6.882159567,-49.63346907,-56.98690604,-16.68219755,-41.12627302,-23.11107401,18.72585926
68.78696703,44.86105493,25.6340851,45.8683871,28.67646646,-6.882159567,-49.74924171,-56.71959147,-16.44541569,-40.69212875,-23.03732474,18.61474603
68.15564019,44.18078345,25.38157268,45.93714428,28.91987815,-6.882159567,-49.65376375,-56.12370788,-16.30005566,-40.63324591,-23.10660471,18.50364612
67.10649605,43.17432455,25.21759465,46.48566764,29.35208919,-6.882159567,-49.27707414,-55.19636114,-16.21781951,-41.02280483,-23.35611677,18.37623151
65.70433322,41.94787439,25.10590063,47.42093415,29.90686956,-6.882159567,-48.65321434,-54.04065335,-16.16860045,-41.77123979,-23.73004116,18.22447434
64.10338836,40.68274776,25.0096249,48.50464719,30.46183531,-6.882159567,-47.9141137,-52.84251861,-16.12790786,-42.64432033,-24.11046128,18.05115735
62.49777421,39.58287131,24.89947669,49.44624924,30.89992248,-6.882159567,-47.24139126,-51.8087568,-16.07846321,-43.35392782,-24.38099058,17.86634407
61.05510687,38.8098371,24.75549432,50.0187263,31.16208496,-6.882159567,-46.79600574,-51.09334447,-16.00656671,-43.67647664,-24.48398726,17.67991052
59.85795279,38.43698134,24.56322996,50.14037559,31.2651295,-6.882159567,-46.65533223,-50.74896842,-15.89674098,-43.54042859,-24.44178589,17.49488425
58.87675947,38.44345519,24.30772897,49.89090219,31.28299727,-6.882159567,-46.78436004,-50.72608417,-15.7279083,-43.04558733,-24.33779791,17.30565156
57.9899531,38.74272664,23.96868197,49.46596322,31.30708233,-6.882159567,-47.05593743,-50.9116676,-15.47251409,-42.41449426,-24.27365225,17.10152165
57.04644169,39.22229496,23.52000404,49.09777475,31.40525895,-6.882159567,-47.31349878,-51.18048501,-15.09992272,-41.90440957,-24.32416808,16.87290253
55.94085978,39.77626211,22.93745273,48.97370753,31.59486444,-6.882159567,-47.44626917,-51.43604444,-14.58653481,-41.7157068,-24.50689981,16.61670844
54.6632166,40.32614094,22.21498541,49.180076,31.83814245,-6.882159567,-47.43869473,-51.63259406,-13.93250246,-41.9284613,-24.77554654,16.33879457
53.29943124,40.83106972,21.38343993,49.68953978,32.060625,-6.882159567,-47.36964267,-51.77768044,-13.17808698,-42.48904355,-25.03867596,16.05269527
51.98600301,41.28702199,20.51996604,50.39212285,32.18303747,-6.882159567,-47.36399946,-51.91739386,-12.40858737,-43.24742563,-25.19512868,15.77546495
50.84529873,41.71437442,19.73868953,51.14852578,32.15106217,-6.882159567,-47.52484516,-52.10969562,-11.74028217,-44.02165788,-25.1697418,15.52270624
49.93576034,42.13670925,19.16081092,51.83833532,31.95144617,-6.882159567,-47.88371977,-52.39456565,-11.2881259,-44.65807262,-24.93556646,15.30487467
49.23931167,42.55823325,18.87272638,52.38742696,31.61370144,-6.882159567,-48.39289765,-52.77058305,-11.12516779,-45.06723318,-24.51931287,15.12560517
48.68473544,42.95052294,18.89127008,52.77347704,31.20275825,-6.882159567,-48.95661639,-53.1869411,-11.25192943,-45.23185875,-23.99408031,14.98158136
48.18745032,43.25816895,19.15690674,53.01532094,30.80538505,-6.882159567,-49.47789631,-53.55711781,-11.59433473,-45.19264164,-23.46244393,14.8634328
47.6838664,43.42391384,19.55989969,53.15272075,30.50943069,-6.882159567,-49.89651726,-53.79215269,-12.03369769,-45.02095126,-23.03026496,14.7577897
47.14874971,43.42081235,19.98201419,53.2240106,30.37824681,-6.882159567,-50.2062182,-53.83969294,-12.45110774,-44.78854893,-22.77524497,14.65072591
46.59453751,43.27219988,20.32928619,53.25090002,30.43055216,-6.882159567,-50.45009514,-53.70859056,-12.76139938,-44.54526068,-22.72218099,14.5318271
46.05594498,43.0468925,20.5440069,53.23740018,30.63659637,-6.882159567,-50.69670574,-53.46551126,-12.92386304,-44.31250917,-22.83737392,14.39704863
45.56610518,42.83311627,20.60126865,53.18139627,30.93026513,-6.882159567,-51.00336726,-53.20715369,-12.93475406,-44.09186427,-23.04270576,14.24898989
45.13588629,42.70735913,20.502434,53.08985794,31.2267984,-6.882159567,-51.38233514,-53.02565772,-12.81519043,-43.88007505,-23.23839779,14.09497678
44.74982424,42.71357921,20.27215514,52.98901468,31.43911398,-6.882159567,-51.79036743,-52.98374125,-12.60287729,-43.68241328,-23.32542949,13.94438469
44.38279398,42.85719643,19.95602043,52.92559923,31.49456732,-6.882159567,-52.15110315,-53.10394949,-12.34604991,-43.52059067,-23.22720115,13.80610085
44.02575246,43.10933163,19.61279593,52.95778036,31.35415313,-6.882159567,-52.39745412,-53.36768287,-12.0944653,-43.43241637,-22.91072012,13.6862609
43.70109086,43.41651422,19.30019228,53.13573205,31.02782918,-6.882159567,-52.50710819,-53.72117474,-11.88715858,-43.45958294,-22.3999742,13.58661112
43.45656287,43.71446504,19.05934362,53.47687728,30.57497057,-6.882159567,-52.51138942,-54.08979542,-11.74241339,-43.62483617,-21.770732,13.5043971
43.34373795,43.94409277,18.90418855,53.94843634,30.08601331,-6.882159567,-52.47853543,-54.3995529,-11.65482702,-43.91018649,-21.12501935,13.43419774
43.39683439,44.06460849,18.81888013,54.4714763,29.6543614,-6.882159567,-52.48735017,-54.59767864,-11.59941011,-44.25321097,-20.55794014,13.37066981
43.62295727,44.05952164,18.76474904,54.94976521,29.35239993,-6.882159567,-52.60506234,-54.66318009,-11.54068037,-44.56893392,-20.1335321,13.31037057
44.00289174,43.93697942,18.69788578,55.30933118,29.21679383,-6.882159567,-52.87161497,-54.60620678,-11.44650991,-44.78531963,-19.87492098,13.25172784
44.49604414,43.72863701,18.59356822,55.5262215,29.239402,-6.882159567,-53.28729073,-54.46210063,-11.30525086,-44.86977684,-19.7623155,13.19378229
45.04662537,43.48633137,18.46535936,55.62887485,29.36468409,-6.882159567,-53.80575816,-54.28328576,-11.13832856,-44.83348145,-19.73590173,13.1348198
45.59196411,43.27034311,18.36405215,55.67896244,29.50349398,-6.882159567,-54.33955956,-54.12548377,-10.99686354,-44.71884316,-19.71112671,13.07140817
46.07188286,43.12702919,18.35171307,55.74509004,29.56781854,-6.882159567,-54.78025215,-54.0263394,-10.93803074,-44.58385374,-19.61120096,12.99797869
46.43468224,43.06543034,18.46465754,55.88176306,29.51277819,-6.882159567,-55.02509048,-53.98487865,-10.99264979,-44.49082802,-19.40516099,12.90736944
46.63807067,43.04894932,18.69077474,56.11769249,29.3606534,-6.882159567,-54.9990487,-53.95650469,-11.1461005,-44.49705399,-19.12811631,12.79273244
46.65132977,43.01060368,18.97686991,56.45147251,29.18852698,-6.882159567,-54.66929743,-53.87109864,-11.3464614,-44.64195701,-18.86619595,12.65030857
46.46677131,42.88538005,19.25808287,56.85304112,29.08164277,-6.882159567,-54.05652636,-53.66711057,-11.53283343,-44.93181442,-18.70871729,12.48157688
46.11752454,42.64394577,19.48841986,57.2729872,29.07683872,-6.882159567,-53.24192344,-53.32511161,-11.66475021,-45.33179073,-18.691864,12.29340416
45.685463,42.31225262,19.65764578,57.66092348,29.13070843,-6.882159567,-52.35827581,-52.88474611,-11.73836789,-45.77498671,-18.76764809,12.09612275
45.28420376,41.96687599,19.79155631,57.98697849,29.13494826,-6.882159567,-51.55602101,-52.43551026,-11.78541915,-46.1869566,-18.81978359,11.90065849
45.0200108,41.70445195,19.9385211,58.2550214,28.9723984,-6.882159567,-50.95302432,-52.08173643,-11.85729023,-46.51255743,-18.72034077,11.71587079
44.95309865,41.59641622,20.14665101,58.49940893,28.58357543,-6.882159567,-50.59472023,-51.89526937,-11.99993254,-46.73086309,-18.39772349,11.54664364
45.08447388,41.65230799,20.43847872,58.76644704,28.00948955,-6.882159567,-50.45024999,-51.88005845,-12.22879643,-46.85280287,-17.88133869,11.39310224
45.37420183,41.81412892,20.79420271,59.09050093,27.38820835,-6.882159567,-50.44648509,-51.97029981,-12.51566424,-46.90702806,-17.29941742,11.25156012
45.77278632,41.9859536,21.15467472,59.47726644,26.90216277,-6.882159567,-50.51416034,-52.06443209,-12.79664552,-46.9244043,-16.82723631,11.11730895
46.24091363,42.08055045,21.44628922,59.9013337,26.69776379,-6.882159567,-50.6143051,-52.0747841,-13.00020931,-46.92800893,-16.60839964,10.98795771
46.74763785,42.05656964,21.61571498,60.31602195,26.81979875,-6.882159567,-50.73323295,-51.96516035,-13.08124808,-46.92863389,-16.69103142,10.8651615
47.25684611,41.92933075,21.65441358,60.66835411,27.1987422,-6.882159567,-50.86013404,-51.7596416,-13.04193436,-46.92331635,-17.01455817,10.75356935
47.71982808,41.75442399,21.59878511,60.91370529,27.69290781,-6.882159567,-50.97065612,-51.52355672,-12.92776079,-46.89727908,-17.44813728,10.65794857
48.08379922,41.5948928,21.50796028,61.02810623,28.15320836,-6.882159567,-51.02871462,-51.3289711,-12.8027492,-46.83156041,-17.85078113,10.58061132
48.31100065,41.48650724,21.43538632,61.0169961,28.47770202,-6.882159567,-51.00101294,-51.21898445,-12.72011594,-46.71602386,-18.1232669,10.52045796
48.39405151,41.41497991,21.41129375,60.91825967,28.6414066,-6.882159567,-50.87076932,-51.1833505,-12.7048039,-46.56292985,-18.23831824,10.47336343
48.35704291,41.31640383,21.44142553,60.7964884,28.697034,-6.882159567,-50.64248878,-51.15656847,-12.75343462,-46.41291287,-18.24366225,10.4330728
48.24276328,41.10475926,21.51497618,60.72585666,28.74460924,-6.882159567,-50.33848521,-51.04423632,-12.84542407,-46.32568884,-18.23417408,10.39232152
48.09419209,40.71639319,21.61179545,60.76345569,28.87782937,-6.882159567,-49.99081567,-50.769351,-12.95482151,-46.35536143,-18.30001101,10.34409399
47.9390601,40.14920425,21.70493307,60.92327084,29.13302107,-6.882159567,-49.63063812,-50.3152534,-13.05645007,-46.52233904,-18.47663829,10.28238121
47.78319113,39.47526386,21.76230702,61.16570068,29.47154159,-6.882159567,-49.27731379,-49.74103378,-13.12750699,-46.79935245,-18.72762534,10.20194826
47.61484452,38.81978787,21.75412317,61.41125333,29.80422343,-6.882159567,-48.93251242,-49.16111764,-13.15078714,-47.12029063,-18.96859042,10.09797147
47.41818251,38.31553668,21.66795569,61.57374081,30.03705638,-6.882159567,-48.58438806,-48.69967874,-13.12328295,-47.40569704,-19.11175821,9.966993435
47.18940331,38.05092149,21.52436433,61.59866329,30.11026208,-6.882159567,-48.22066536,-48.43967023,-13.06567394,-47.59170722,-19.10418046,9.809123805
46.94745991,38.03231206,21.3807812,61.49058459,30.01648592,-6.882159567,-47.84275126,-48.38637691,-13.022872,-47.65149689,-18.94595662,9.629631963
46.7348956,38.17758869,21.31618163,61.31575667,29.79668048,-6.882159567,-47.4730292,-48.46134972,-13.05026133,-47.60142422,-18.68642201,9.438415213
46.60899719,38.34544645,21.40103212,61.17329823,29.51838789,-6.882159567,-47.15250667,-48.53141615,-13.19102918,-47.48698651,-18.40157203,9.247585787
46.62454345,38.38560884,21.66702519,61.14518968,29.24838289,-6.882159567,-46.92876028,-48.4585205,-13.4567878,-47.3547979,-18.16412383,9.068313411
46.81059471,38.18453304,22.09236594,61.25621556,29.03692119,-6.882159567,-46.83554699,-48.14417848,-13.82152429,-47.23275839,-18.02468436,8.907914387
47.15007472,37.69030138,22.61058189,61.47521873,28.92140238,-6.882159567,-46.87157725,-47.55108405,-14.23132938,-47.13901407,-18.01375324,8.768286565
47.57607866,36.91807013,23.13850463,61.75566128,28.93800623,-6.882159567,-46.99246564,-46.70409342,-14.62463909,-47.11131915,-18.15418013,8.646809288
47.99235062,35.94489422,23.61033504,62.07567927,29.12335639,-6.882159567,-47.12537047,-45.68203694,-14.953994,-47.22062406,-18.46579391,8.539564806
48.31022345,34.89753754,24.00530732,62.43810594,29.50108148,-6.882159567,-47.20103271,-44.60598103,-15.20258792,-47.54148179,-18.95566259,8.44500411
48.4844873,33.93112399,24.36185638,62.83110795,30.06339331,-6.882159567,-47.18660694,-43.62172396,-15.39292279,-48.09234286,-19.6023989,8.365898744
48.53210231,33.19739506,24.77312252,63.1892457,30.76202151,-6.882159567,-47.10265442,-42.87334222,-15.58448173,-48.79148929,-20.34802882,8.30866379
48.52516817,32.80669181,25.35890185,63.39504573,31.51665236,-6.882159567,-47.01486309,-42.46908622,-15.85513721,-49.46766383,-21.10641252,8.280460171
48.55951369,32.79472113,26.21780347,63.32476509,32.23762498,-6.882159567,-47.00171676,-42.44858957,-16.26722486,-49.92398458,-21.78654379,8.285377084
48.71239257,33.10923364,27.38125458,62.90571564,32.85060591,-6.882159567,-47.1128583,-42.76674562,-16.83516853,-50.01560088,-22.31863795,8.321677172
49.01061339,33.62588598,28.79980101,62.14748306,33.31101942,-6.882159567,-47.34174807,-43.30602493,-17.51999555,-49.69681976,-22.66903394,8.381852788
49.42466691,34.18902229,30.37408268,61.13243437,33.60286101,-6.882159567,-47.62919672,-43.91546021,-18.2600329,-49.01956274,-22.83688402,8.455504261
49.88786175,34.6624692,32.01043238,59.97688276,33.72424502,-6.882159567,-47.89417169,-44.46160583,-19.01778852,-48.09472648,-22.8354502,8.533084429
50.32642088,34.9712016,33.66458762,58.78576848,33.66959229,-6.882159567,-48.07200245,-44.87055625,-19.8087411,-47.04129709,-22.67017965,8.608109502
50.68499012,35.11578054,35.34766974,57.62166865,33.42303781,-6.882159567,-48.13880045,-45.14129776,-20.68958408,-45.94683584,-22.3304195,8.676616503
50.93804496,35.1514168,37.09568055,56.50009396,32.97183182,-6.882159567,-48.11120961,-45.32240492,-21.71157727,-44.85518247,-21.80433447,8.734480948
51.08577538,35.14227712,38.92933092,55.40986457,32.33324322,-6.882159567,-48.02500782,-45.46480221,-22.87084448,-43.78314512,-21.1090465,8.774844345
51.14090419,35.11702269,40.83530572,54.34402585,31.57754918,-6.882159567,-47.90811443,-45.57911839,-24.09130167,-42.75066928,-20.3154173,8.788229781
51.11647723,35.05019548,42.77773946,53.3220674,30.83195161,-6.882159567,-47.76539379,-45.6226632,-25.25125656,-41.80150989,-19.55021885,8.766016719
51.02039458,34.87712814,44.72258517,52.39165606,30.25975929,-6.882159567,-47.58164765,-45.52081407,-26.23349084,-41.00101856,-18.97166574,8.704976271
50.8553778,34.5316213,46.65366807,51.61094232,30.01787614,-6.882159567,-47.33578111,-45.20793064,-26.96855774,-40.41477775,-18.725617,8.609432782
50.62151759,33.98676016,48.57396955,51.0219027,30.20425508,-6.882159567,-47.01577584,-44.66635265,-27.45367217,-40.08223413,-18.89657737,8.489573926
50.32138799,33.27987312,50.49745109,50.62792555,30.81695682,-6.882159567,-46.62911742,-43.94623882,-27.7459231,-39.99914767,-19.47301466,8.357351876
49.96749805,32.50865886,52.43738497,50.38586866,31.74788149,-6.882159567,-46.20657548,-43.15667403,-27.93693345,-40.11617077,-20.34555986,8.222414263
49.58826991,31.79651239,54.3954114,50.21535854,32.81656729,-6.882159567,-45.79710972,-42.42872894,-28.11999104,-40.35226127,-21.3410304,8.089452032
49.22810147,31.24085449,56.35683076,50.01946892,33.82518732,-6.882159567,-45.45412108,-41.86503593,-28.36343798,-40.61413314,-22.27424596,7.957318337
48.94054967,30.87068028,58.2962383,49.70706614,34.6091399,-6.882159567,-45.21799897,-41.50040593,-28.70067556,-40.81182619,-22.99406205,7.820095067
48.77630867,30.63647902,60.18989827,49.2098425,35.06966001,-6.882159567,-45.10086721,-41.29315805,-29.13568343,-40.86684053,-23.41182849,7.669968532
48.76772364,30.43688502,62.02483046,48.49185407,35.18702214,-6.882159567,-45.07644231,-41.14917997,-29.65341519,-40.71647188,-23.51229115,7.500919649
48.91249719,30.16639602,63.79764598,47.55258061,35.01571734,-6.882159567,-45.07672895,-40.96453843,-30.226317,-40.32010533,-23.34890585,7.311686532
49.16329988,29.75965335,65.50571748,46.42597418,34.66297792,-6.882159567,-45.00014912,-40.66655516,-30.81752037,-39.67025599,-23.02409123,7.106780142
49.43397827,29.21141315,67.13947265,45.17754478,34.25588877,-6.882159567,-44.73796405,-40.23607117,-31.3867255,-38.80534591,-22.65805698,6.895218399
49.62925648,28.56378386,68.68205338,43.89908537,33.90736078,-6.882159567,-44.21932238,-39.70216707,-31.90136599,-37.81578749,-22.355547,6.687548502
49.68923678,27.86853216,70.11467655,42.69742946,33.69163111,-6.882159567,-43.45753654,-39.11295525,-32.34810164,-36.83364472,-22.18159005,6.492276435
49.62306101,27.14565451,71.42069077,41.67287796,33.63523704,-6.882159567,-42.56593441,-38.49826254,-32.73633411,-36.00120979,-22.15329672,6.312894464
49.50730495,26.363346,72.58291287,40.88925076,33.72360451,-6.882159567,-41.723477,-37.84593688,-33.08951871,-35.42583493,-22.24834876,6.146382138
49.44795973,25.45531234,73.57457204,40.34955038,33.91879304,-6.882159567,-41.10563757,-37.10815772,-33.42735376,-35.14251779,-22.42519834,5.983530136
