LF_sup_x,LF_sup_y,LF_sup_z,LM_sup_x,LM_sup_y,LM_sup_z,LH_sup_x,LH_sup_y,LH_sup_z,RF_sup_x,RF_sup_y,RF_sup_z,RM_sup_x,RM_sup_y,RM_sup_z,RH_sup_x,RH_sup_y,RH_sup_z,LF_CTr_x,LF_CTr_y,LF_CTr_z,LM_CTr_x,LM_CTr_y,LM_CTr_z,LH_CTr_x,LH_CTr_y,LH_CTr_z,RF_CTr_x,RF_CTr_y,RF_CTr_z,RM_CTr_x,RM_CTr_y,RM_CTr_z,RH_CTr_x,RH_CTr_y,RH_CTr_z,LF_ThC_x,LF_ThC_y,LF_ThC_z,LM_ThC_x,LM_ThC_y,LM_ThC_z,LH_ThC_x,LH_ThC_y,LH_ThC_z,RF_ThC_x,RF_ThC_y,RF_ThC_z,RM_ThC_x,RM_ThC_y,RM_ThC_z,RH_ThC_x,RH_ThC_y,RH_ThC_z,LF_FTi_x,LF_FTi_y,LF_FTi_z,LM_FTi_x,LM_FTi_y,LM_FTi_z,LH_FTi_x,LH_FTi_y,LH_FTi_z,RF_FTi_x,RF_FTi_y,RF_FTi_z,RM_FTi_x,RM_FTi_y,RM_FTi_z,RH_FTi_x,RH_FTi_y,RH_FTi_z
4.698688492,0.215733931,3.554834379,-9.057644187,-3.164411599,-22.37812304,2.276247605,2.011093681,13.1350993,-3.165428126,2.337606729,-15.88136094,1.018016794,0.918741179,-8.995350176,-0.115903644,3.797129688,21.71257228,4.135069755,0.930317524,3.196319705,-8.372156435,-3.81900906,-19.77222132,4.962185503,2.362261678,10.75721117,0.023578865,3.403122721,-14.53015547,-0.163694439,1.836042395,-7.706626962,4.785041099,-5.020482881,18.10393634,4.135069755,0.930317524,3.196319705,-8.372156435,-3.81900906,-19.77222132,4.962185503,2.362261678,10.75721117,0.023578865,3.403122721,-14.53015547,-0.163694439,1.836042395,-7.706626962,4.785041099,-5.020482881,18.10393634,-0.514620947,0.958375827,0.000106654,-1.591850808,-5.008287294,-0.000182113,1.666497441,2.420364459,0.000967476,3.215663972,3.509042742,-0.00087251,-1.463195692,1.827527135,-0.000801909,9.117894758,-5.028216749,0.001624195
4.749554174,1.758637385,10.23718048,-11.15075217,-3.260169004,-22.68304228,2.362328522,2.126037832,10.3458801,-2.239956545,2.682921582,-12.89600053,0.339333718,1.013463346,-8.209234667,1.490440461,2.215751102,18.20688686,3.957831755,2.105611615,9.297242526,-10.17859312,-3.860676129,-20.03857952,4.58738467,1.943220391,8.386770033,0.882059994,2.987530083,-11.81514946,-0.658143156,1.582589305,-7.023612729,5.689752682,-4.110574424,14.49442892,3.957831755,2.105611615,9.297242526,-10.17859312,-3.860676129,-20.03857952,4.58738467,1.943220391,8.386770033,0.882059994,2.987530083,-11.81514946,-0.658143156,1.582589305,-7.023612729,5.689752682,-4.110574424,14.49442892,-0.440280108,2.178871205,0.000665448,-1.986325406,-5.056319054,-0.000137581,0.97971116,1.985530645,0.000778237,3.065361866,3.06430763,-0.00058363,-1.251175584,1.57755107,-0.000776604,9.065533545,-4.096388338,0.001358216
3.633313789,4.076490776,18.88606271,-13.56061907,-3.324040557,-23.12821469,3.287025002,3.082603874,7.464182865,-1.602943234,2.553109305,-9.903897431,0.361258533,0.920262918,-7.080318733,3.049350357,0.567541456,14.44652592,2.583006877,3.723428739,17.21116007,-12.27288536,-3.900173855,-20.42377453,5.301890322,1.581703567,5.685991025,1.204477963,2.477930148,-9.114355041,-0.518029763,1.436422846,-6.07620302,6.454097134,-3.122077546,10.66901177,2.583006877,3.723428739,17.21116007,-12.27288536,-3.900173855,-20.42377453,5.301890322,1.581703567,5.685991025,1.204477963,2.477930148,-9.114355041,-0.518029763,1.436422846,-6.07620302,6.454097134,-3.122077546,10.66901177,-0.575332212,3.860961867,0.001409066,-2.450688069,-5.104011324,-8.45E-05,1.073020447,1.610211693,0.000580831,3.01090245,2.529778802,-0.000356622,-1.06628335,1.431275215,-0.00070369,8.919006138,-3.102527878,0.001016994
1.499627924,6.140153608,25.37260272,-15.63402,-3.277741565,-23.08890436,4.534160506,4.365582915,5.832569859,-0.898938888,2.606858781,-7.660147726,0.966596097,0.740111635,-6.394091236,4.180735538,-0.393178788,12.23034728,0.28918896,5.016835875,23.15223604,-14.06768259,-3.853645281,-20.39110941,6.677937647,1.412897248,3.931223917,1.705646619,1.96666545,-7.087478946,0.066066041,1.49445541,-5.528371381,7.009188131,-2.459995034,8.382669409,0.28918896,5.016835875,23.15223604,-14.06768259,-3.853645281,-20.39110941,6.677937647,1.412897248,3.931223917,1.705646619,1.96666545,-7.087478946,0.066066041,1.49445541,-5.528371381,7.009188131,-2.459995034,8.382669409,-0.957821414,5.208755609,0.001986002,-2.842870332,-5.04066312,-3.50E-05,1.872080412,1.433254825,0.000478252,3.200155438,2.000745039,-0.000258465,-1.046565871,1.486169163,-0.000629836,8.795886741,-2.444446653,0.0008138
-0.725394591,7.079454933,27.08251297,-17.01139845,-3.102849145,-22.18643188,5.407366502,5.241104724,5.924991874,0.202108255,3.351914537,-6.328015204,1.648619114,0.637112619,-6.62956903,4.76718754,-0.335449259,12.28126576,-1.936270481,5.441530237,24.71686507,-15.24613059,-3.678418224,-19.61465501,7.86127011,1.424461448,3.737198464,2.959795603,1.53376488,-5.846693991,0.606789124,1.712063027,-5.769645206,7.371591594,-2.286565351,8.350002065,-1.936270481,5.441530237,24.71686507,-15.24613059,-3.678418224,-19.61465501,7.86127011,1.424461448,3.737198464,2.959795603,1.53376488,-5.846693991,0.606789124,1.712063027,-5.769645206,7.371591594,-2.286565351,8.350002065,-1.465106638,5.654849197,0.0021591,-3.089769211,-4.809804534,-5.06E-06,2.828766434,1.442706463,0.000510281,3.594726006,1.556822204,-0.000256668,-1.205272997,1.700673174,-0.000605949,8.760250701,-2.279847839,0.000862696
-1.837103828,6.671527978,24.36045728,-17.86341452,-2.830699929,-20.50000955,5.502011518,5.260850079,7.112373301,1.706669564,4.767882419,-5.493069779,1.810011604,0.752152886,-7.651093379,5.003443095,0.426909498,13.8455771,-2.939476002,4.974287004,22.21454847,-15.96720884,-3.396593074,-18.16260453,8.166805899,1.482283335,4.710019623,4.938769654,1.215687016,-5.001494125,0.60615545,1.934612636,-6.662967545,7.631790396,-2.439779797,9.844015519,-2.939476002,4.974287004,22.21454847,-15.96720884,-3.396593074,-18.16260453,8.166805899,1.482283335,4.710019623,4.938769654,1.215687016,-5.001494125,0.60615545,1.934612636,-6.662967545,7.631790396,-2.439779797,9.844015519,-1.868401391,5.173189047,0.001940496,-3.228722386,-4.439946638,-2.55E-06,3.305359001,1.501741254,0.000630603,3.990406952,1.231697098,-0.00025375,-1.420230545,1.923567834,-0.000653292,8.767614557,-2.447159855,0.001103885
-1.098316943,5.442324331,20.0968172,-18.75643988,-2.508708659,-18.49451366,4.953600247,4.559666623,8.132962437,3.253690901,6.313056596,-4.525502913,1.111736435,1.131775358,-8.790539586,5.253946186,1.141838609,15.2533645,-2.10750449,4.093040232,18.28966017,-16.74033185,-3.078704878,-16.43546659,7.52980025,1.434791045,5.751659537,7.002623631,0.996319259,-4.004682237,-0.160710495,2.00080733,-7.62707321,7.906348178,-2.567463114,11.22784324,-2.10750449,4.093040232,18.28966017,-16.74033185,-3.078704878,-16.43546659,7.52980025,1.434791045,5.751659537,7.002623631,0.996319259,-4.004682237,-0.160710495,2.00080733,-7.62707321,7.906348178,-2.567463114,11.22784324,-1.972382416,4.260342453,0.001568341,-3.373781296,-4.023066845,-2.14E-05,3.010989107,1.454987463,0.000741505,4.158286986,1.006209194,-0.000162702,-1.520542579,1.994829596,-0.000746501,8.698392638,-2.593946382,0.001344847
1.22903925,4.326024994,17.74942696,-20.26163601,-2.171822893,-16.71734974,4.333283028,3.762539697,7.938610225,4.300739239,7.24388592,-3.045070684,-0.154712371,1.628579609,-9.304988278,5.733047759,1.160124923,15.03328585,0.201516684,3.45915215,16.11282882,-18.07605572,-2.797648748,-14.90250711,6.540446711,1.219316991,5.800060774,8.26864799,0.832714105,-2.561516932,-1.359293137,1.864982142,-8.037774268,8.195558139,-2.379866404,11.06687008,0.201516684,3.45915215,16.11282882,-18.07605572,-2.797648748,-14.90250711,6.540446711,1.219316991,5.800060774,8.26864799,0.832714105,-2.561516932,-1.359293137,1.864982142,-8.037774268,8.195558139,-2.379866404,11.06687008,-1.747008382,3.605190147,0.001345272,-3.636245572,-3.654233707,-4.47E-05,2.188726424,1.23742066,0.000756429,3.998076887,0.835994478,2.94E-05,-1.421941679,1.866609174,-0.000827741,8.442220536,-2.424185844,0.001389149
3.994985328,4.079489979,19.08058456,-22.51967458,-1.833518687,-15.46113615,4.277850998,3.585059007,6.379957292,4.443496622,7.077058918,-1.25927029,-1.208344589,1.964447849,-8.882094227,6.360320992,0.361493575,12.85628563,2.841664904,3.499197023,17.31542223,-20.0989425,-2.583975873,-13.80868705,6.067408424,0.901907193,4.527541563,8.156791547,0.699962974,-0.904953589,-2.265970413,1.630130567,-7.653134107,8.380230776,-1.838762455,9.049264099,2.841664904,3.499197023,17.31542223,-20.0989425,-2.583975873,-13.80868705,6.067408424,0.901907193,4.527541563,8.156791547,0.699962974,-0.904953589,-2.265970413,1.630130567,-7.653134107,8.380230776,-1.838762455,9.049264099,-1.348329819,3.652731181,0.001442858,-4.041176625,-3.373151722,-5.58E-05,1.436631004,0.915079446,0.000651594,3.601576842,0.69696347,0.00024663,-1.190235379,1.63774593,-0.000838757,7.979088107,-1.89005233,0.001166713
5.876213546,4.794681502,23.0337868,-25.00545361,-1.493132934,-14.59152548,5.054934776,4.356670291,4.300643681,3.690680294,5.934736412,0.031413802,-1.462690388,1.979090216,-7.800174536,6.930013567,-0.824044547,9.716967372,4.580868481,4.141207488,20.95237804,-22.3376271,-2.409858026,-13.0279701,6.672430532,0.632904663,2.558851512,6.802531073,0.625780761,0.227342415,-2.397702649,1.454857926,-6.730578072,8.399957599,-1.157651891,6.126071384,4.580868481,4.141207488,20.95237804,-22.3376271,-2.409858026,-13.0279701,6.672430532,0.632904663,2.558851512,6.802531073,0.625780761,0.227342415,-2.397702649,1.454857926,-6.730578072,8.399957599,-1.157651891,6.126071384,-1.012152374,4.327951143,0.001791662,-4.48649267,-3.143347041,-4.77E-05,1.292887843,0.640020607,0.000482727,3.193928112,0.618910456,0.000365058,-0.976855154,1.464253827,-0.000754634,7.403469235,-1.201511707,0.000779453
6.160751915,5.824477823,26.40375878,-26.70668178,-1.144119785,-13.63897594,6.33309121,5.754488915,2.978995813,2.458452265,4.481469794,-0.129977457,-0.909705433,1.734408224,-6.695928774,7.282045244,-1.696676137,7.265652142,4.81787433,4.8632444,24.09311222,-23.88453101,-2.208856317,-12.14765025,8.174097351,0.553098844,1.071111173,4.988012267,0.68874211,-0.005048218,-1.823036065,1.437823094,-5.817410692,8.310613621,-0.642245304,3.871412478,4.81787433,4.8632444,24.09311222,-23.88453101,-2.208856317,-12.14765025,8.174097351,0.553098844,1.071111173,4.988012267,0.68874211,-0.005048218,-1.823036065,1.437823094,-5.817410692,8.310613621,-0.642245304,3.871412478,-0.89988866,5.085347527,0.002124162,-4.78373211,-2.878225745,-2.63E-05,1.863912737,0.555482282,0.000353984,2.990201953,0.68187038,0.000286127,-0.911995049,1.445754501,-0.000604861,6.861523675,-0.673583319,0.000433948
5.135282848,6.205237538,25.89170714,-26.65621843,-0.779574159,-12.11042788,7.343045625,6.953283871,3.284778197,1.310033929,3.507507647,-2.225471771,-0.087530636,1.460422174,-6.14348713,7.390133795,-1.73060511,6.739165811,3.895364218,5.026962185,23.69490547,-23.87044739,-1.921093036,-10.74288897,9.690880276,0.705338606,1.032432346,3.657902229,0.967538375,-1.989545762,-1.082642824,1.553646133,-5.388204716,8.229242004,-0.489455,3.469331695,3.895364218,5.026962185,23.69490547,-23.87044739,-1.921093036,-10.74288897,9.690880276,0.705338606,1.032432346,3.657902229,0.967538375,-1.989545762,-1.082642824,1.553646133,-5.388204716,8.229242004,-0.489455,3.469331695,-0.996019021,5.257193823,0.002147327,-4.759193354,-2.500171813,-2.55E-06,2.751881322,0.70626414,0.000349811,3.061801724,0.963964213,2.39E-07,-1.018175756,1.560329515,-0.000463349,6.447421854,-0.520623848,0.000307089
3.813258725,5.33122181,20.30318143,-24.49963725,-0.404183251,-9.84516149,7.34659414,7.136744831,5.093995857,0.6212742,3.428603545,-5.830589437,0.300755396,1.401586838,-6.316544084,7.347814585,-0.918463921,8.176190289,2.790726969,4.29385855,18.63337908,-21.97101384,-1.538127481,-8.68609256,10.17445044,1.009223409,2.559149524,3.333426949,1.466585465,-5.299070501,-0.813020688,1.679797402,-5.564875538,8.242313898,-0.674412197,4.961251376,2.790726969,4.29385855,18.63337908,-21.97101384,-1.538127481,-8.68609256,10.17445044,1.009223409,2.559149524,3.333426949,1.466585465,-5.299070501,-0.813020688,1.679797402,-5.564875538,8.242313898,-0.674412197,4.961251376,-1.125486896,4.489409972,0.001738552,-4.353625921,-1.998885029,1.63E-05,3.328177022,1.012080382,0.000476934,3.296595259,1.467051354,-0.000398152,-1.200592761,1.688599021,-0.000402476,6.139014579,-0.728971628,0.00043354
3.187279274,3.407861664,11.50009488,-20.72546424,-0.052796191,-7.172687636,6.102559546,6.026574875,7.333123411,0.403811454,4.040528528,-9.67446563,-0.157913005,1.669816073,-6.897059854,7.290454768,0.218111565,10.40320214,2.398163876,2.8646566,10.59587855,-18.61471661,-1.116779868,-6.280463939,9.075660393,1.31062749,4.804118138,3.819540041,2.072156051,-8.771834148,-1.339523284,1.6869179,-6.05577327,8.345443313,-0.980429317,7.223847986,2.398163876,2.8646566,10.59587855,-18.61471661,-1.116779868,-6.280463939,9.075660393,1.31062749,4.804118138,3.819540041,2.072156051,-8.771834148,-1.339523284,1.6869179,-6.05577327,8.345443313,-0.980429317,7.223847986,-1.084153945,2.992476575,0.001037585,-3.658355025,-1.448868864,3.07E-05,3.163217295,1.316839314,0.00065949,3.478115687,2.074394201,-0.00075495,-1.320123961,1.701683046,-0.000443228,5.825130979,-1.074919662,0.000686572
3.539883919,1.349753594,3.424501265,-16.42639398,0.208988577,-4.739146583,4.047875063,4.078091563,8.624164053,0.369732407,4.668956099,-12.20536718,-1.329502318,2.178569547,-7.296505075,7.294059271,0.970380971,11.77856729,2.918664647,1.382199717,3.195009764,-14.77412617,-0.74838662,-4.102735981,6.719711348,1.465694147,6.454611701,4.372430757,2.581083855,-11.02901788,-2.479360194,1.529922326,-6.357851451,8.431162973,-1.140409714,8.682864274,2.918664647,1.382199717,3.195009764,-14.77412617,-0.74838662,-4.102735981,6.719711348,1.465694147,6.454611701,4.372430757,2.581083855,-11.02901788,-2.479360194,1.529922326,-6.357851451,8.431162973,-1.140409714,8.682864274,-0.79219732,1.440002861,0.000372121,-2.869985989,-0.968930529,4.50E-05,2.319159934,1.474013532,0.000785334,3.424779273,2.581337859,-0.00093546,-1.294844727,1.551855831,-0.000541012,5.398000732,-1.267549048,0.000861533
4.292939712,0.204282092,-0.247568472,-12.75086215,0.322119463,-3.114146269,2.090138232,2.235276017,8.123001048,0.152669718,4.595814115,-12.39559211,-2.623581818,2.693117512,-7.07168317,7.323247285,0.892006162,11.20600187,3.76484809,0.547636753,-0.182612914,-11.47835126,-0.503235322,-2.654108323,4.167026058,1.40923298,6.524396143,4.189277327,2.795969985,-11.18638223,-3.664959394,1.279324409,-6.111578808,8.344995373,-0.998390994,8.288326088,3.76484809,0.547636753,-0.182612914,-11.47835126,-0.503235322,-2.654108323,4.167026058,1.40923298,6.524396143,4.189277327,2.795969985,-11.18638223,-3.664959394,1.279324409,-6.111578808,8.344995373,-0.998390994,8.288326088,-0.356154292,0.567255372,6.27E-05,-2.192730022,-0.649961116,6.17E-05,1.307960264,1.416755782,0.000771049,3.092803597,2.791459135,-0.000892658,-1.154243827,1.30592998,-0.000614002,4.835496959,-1.125523407,0.000805821
4.461103676,0.49261638,1.666081907,-10.34711066,0.286724795,-2.452149545,1.097939051,1.384600301,6.02390467,-0.444968594,3.516497784,-10.33878617,-3.377184393,2.974223821,-6.224536642,7.282511626,0.053938563,8.777433231,3.998489425,0.689201206,1.571015611,-9.313853986,-0.38912482,-2.061763548,2.607727418,1.179051891,4.942156906,2.931781442,2.634497329,-9.364632586,-4.307960396,1.069670518,-5.34537403,7.999911414,-0.590786142,6.12630188,3.998489425,0.689201206,1.571015611,-9.313853986,-0.38912482,-2.061763548,2.607727418,1.179051891,4.942156906,2.931781442,2.634497329,-9.364632586,-4.307960396,1.069670518,-5.34537403,7.999911414,-0.590786142,6.12630188,0.003788596,0.719248856,0.000227957,-1.741122491,-0.501624326,7.89E-05,0.745073248,1.182997442,0.000612148,2.588600833,2.625106762,-0.000687422,-1.009543825,1.096898533,-0.000594808,4.216782725,-0.676969086,0.00051117
3.375702218,1.87521491,7.148145263,-9.108811505,0.183219159,-2.420627642,1.370178705,1.809391733,3.425024017,-1.301327735,1.768921678,-7.237053095,-3.269319578,2.918901292,-5.165954854,7.111038646,-1.029066308,5.663289332,3.000767524,1.559010536,6.617944624,-8.192326616,-0.350324805,-2.019753958,2.624965758,0.889618428,2.58341968,0.984453724,2.18706104,-6.650413727,-4.15681701,1.003154339,-4.430232973,7.451775105,-0.104314436,3.31090176,3.000767524,1.559010536,6.617944624,-8.192326616,-0.350324805,-2.019753958,2.624965758,0.889618428,2.58341968,0.984453724,2.18706104,-6.650413727,-4.15681701,1.003154339,-4.430232973,7.451775105,-0.104314436,3.31090176,0.101722792,1.636228972,0.000709523,-1.497256372,-0.451431369,9.26E-05,0.935203391,0.888892316,0.000389358,2.1009242,2.17521091,-0.000451083,-0.967340763,1.028821618,-0.000478226,3.665558147,-0.125594184,0.000111665
1.211458972,3.352738456,12.22220258,-8.384833868,0.138426439,-2.41855881,2.447015747,2.999943874,1.654822986,-2.028406709,0.164378274,-4.731328582,-2.488663666,2.604360451,-4.421316435,6.814874649,-1.731612667,3.347083446,0.961766085,2.488198813,11.30082264,-7.535246322,-0.304529039,-1.988659073,3.82246346,0.669226447,0.737839079,-0.741737413,1.681582604,-4.484989561,-3.415985361,1.080919023,-3.817791314,6.851757808,0.24812294,1.257825919,0.961766085,2.488198813,11.30082264,-7.535246322,-0.304529039,-1.988659073,3.82246346,0.669226447,0.737839079,-0.741737413,1.681582604,-4.484989561,-3.415985361,1.080919023,-3.817791314,6.851757808,0.24812294,1.257825919,-0.092420748,2.615056405,0.001167749,-1.348607827,-0.392581443,0.000102044,1.672351167,0.66506471,0.00022004,1.795647334,1.670547178,-0.000311833,-1.050549367,1.106242472,-0.000331303,3.26000331,0.282894788,-0.000205588
-1.038362437,3.897930309,13.37776298,-7.502583669,0.252578741,-1.946214173,3.412174219,3.985021638,1.483788902,-2.224305449,-0.504771053,-3.977889098,-1.579271583,2.226451755,-4.298154916,6.429469475,-1.711065732,2.695006183,-1.153217623,2.803046261,12.38027953,-6.741811953,-0.19381448,-1.527093168,5.097738712,0.596659954,0.336732499,-1.370186317,1.364595268,-3.854385822,-2.584489323,1.207359319,-3.754662209,6.326356807,0.350932834,0.798214261,-1.153217623,2.803046261,12.38027953,-6.741811953,-0.19381448,-1.527093168,5.097738712,0.596659954,0.336732499,-1.370186317,1.364595268,-3.854385822,-2.584489323,1.207359319,-3.754662209,6.326356807,0.350932834,0.798214261,-0.428772633,2.946664066,0.001291582,-1.178296662,-0.249712938,0.000112173,2.388673383,0.591891737,0.000184592,1.727279167,1.356504443,-0.000327113,-1.181965557,1.235639485,-0.000248245,2.973444874,0.405943345,-0.000316821
-2.166347223,3.109721536,9.687495846,-6.220197434,0.532596903,-0.9033825,3.470605595,3.967168177,2.70297314,-1.74589039,0.049536846,-5.036840209,-1.094741403,1.985284936,-4.691856791,5.981194862,-1.114151727,3.441318532,-2.194185649,2.240419547,8.996226391,-5.594980019,-0.018416629,-0.555281481,5.363117885,0.672991719,1.414248891,-0.606234607,1.362098416,-4.777506886,-2.143421973,1.257825603,-4.125544699,5.896810336,0.241947998,1.682861682,-2.194185649,2.240419547,8.996226391,-5.594980019,-0.018416629,-0.555281481,5.363117885,0.672991719,1.414248891,-0.606234607,1.362098416,-4.777506886,-2.143421973,1.257825603,-4.125544699,5.896810336,0.241947998,1.682861682,-0.665543389,2.354083326,0.000990067,-0.943117352,-0.022662044,0.000130739,2.545638395,0.670220291,0.000279422,1.820010936,1.35693686,-0.000460877,-1.242069004,1.291645424,-0.000280899,2.693581672,0.279122188,-0.000233275
-1.548289942,1.443117576,3.284644631,-4.818168798,0.882413963,0.374553329,2.425369034,2.824343698,4.311849059,-0.801252577,1.454510678,-6.92086165,-1.269664479,1.975695975,-5.145788992,5.476339824,-0.453099152,4.410283955,-1.584397552,1.101528355,3.108657856,-4.344984837,0.16819537,0.618169597,4.226801256,0.83428576,3.132733483,1.095602419,1.607838651,-6.376320301,-2.277442649,1.162840551,-4.520386054,5.480636016,0.075996735,2.791739841,-1.584397552,1.101528355,3.108657856,-4.344984837,0.16819537,0.618169597,4.226801256,0.83428576,3.132733483,1.095602419,1.607838651,-6.376320301,-2.277442649,1.162840551,-4.520386054,5.480636016,0.075996735,2.791739841,-0.621974177,1.154689296,0.000441453,-0.690798064,0.219622639,0.00016219,1.996898735,0.834188486,0.000423205,1.931060835,1.603956854,-0.000616207,-1.159174311,1.201674452,-0.000400768,2.308391986,0.081810297,-8.62E-05
0.422766476,-0.118245864,-2.088437929,-3.83194219,1.162801709,1.36243948,0.790260558,1.172740082,5.173469035,0.173595772,2.911406856,-8.261893882,-1.900130016,2.139214725,-5.159826333,4.909695507,-0.246258794,4.324947828,0.290402611,0.048703453,-1.839975868,-3.470134795,0.298605398,1.520963513,2.230330924,0.987453125,4.336910942,2.812372646,1.890610014,-7.471393588,-2.790166429,0.953399525,-4.509917305,4.958668476,0.020201066,2.904858235,0.290402611,0.048703453,-1.839975868,-3.470134795,0.298605398,1.520963513,2.230330924,0.987453125,4.336910942,2.812372646,1.890610014,-7.471393588,-2.790166429,0.953399525,-4.509917305,4.958668476,0.020201066,2.904858235,-0.297407926,0.046208006,-2.79E-05,-0.514213085,0.389728424,0.000202795,1.079064589,0.988412377,0.000507122,1.945754017,1.886177687,-0.000699768,-0.964240857,0.993401889,-0.000517443,1.793015048,0.015546324,-3.63E-05
2.559707554,-0.697699957,-3.493568497,-3.630396582,1.276845817,1.6967628,-0.52383087,-0.02514954,4.713549023,0.748057176,3.649457121,-8.194472765,-2.50883653,2.313938415,-4.534947432,4.298250403,-0.683648626,2.667358247,2.30928213,-0.32366123,-3.140957271,-3.298339766,0.336679517,1.831787503,0.507964603,1.053537258,4.270254299,3.676314616,1.992600357,-7.346588246,-3.263833475,0.736128622,-3.939909469,4.27955163,0.14816992,1.516127333,2.30928213,-0.32366123,-3.140957271,-3.298339766,0.336679517,1.831787503,0.507964603,1.053537258,4.270254299,3.676314616,1.992600357,-7.346588246,-3.263833475,0.736128622,-3.939909469,4.27955163,0.14816992,1.516127333,0.131210881,-0.345009663,-0.000153426,-0.476907088,0.440352984,0.00024101,0.376659331,1.052818751,0.000461744,1.835333111,1.986933299,-0.000678042,-0.76908401,0.772769491,-0.000536516,1.234172496,0.173791206,-0.000167378
3.5978985,-0.067826452,-0.618737754,-4.105147993,1.223287297,1.40286387,-0.786048401,-0.075915082,3.236326664,0.716290187,3.345340611,-6.887372379,-2.671535674,2.345889701,-3.494610088,3.720184653,-1.526213082,0.026810189,3.286805261,0.130214385,-0.496823197,-3.728843735,0.299327273,1.579019188,0.053273669,1.005308433,3.013697472,3.345703431,1.827788779,-6.18990404,-3.342595366,0.617836834,-3.024308761,3.536772966,0.401434383,-0.839043328,3.286805261,0.130214385,-0.496823197,-3.728843735,0.299327273,1.579019188,0.053273669,1.005308433,3.013697472,3.345703431,1.827788779,-6.18990404,-3.342595366,0.617836834,-3.024308761,3.536772966,0.401434383,-0.839043328,0.431467001,0.134736328,0.000101877,-0.558783363,0.392756203,0.000263763,0.32546436,1.000949076,0.000302547,1.651462047,1.821786849,-0.000592247,-0.685290284,0.649443462,-0.000423283,0.777750692,0.488702466,-0.000433725
2.955468531,1.21855393,4.120391872,-4.690958176,1.093950165,0.874075587,0.076949149,0.985932284,1.681294206,0.199131841,2.279203124,-5.351813482,-2.271750433,2.177242075,-2.527278197,3.29779267,-2.274625601,-2.282180936,2.681733889,1.019309653,3.873668084,-4.252660527,0.244689768,1.117700525,1.057528857,0.878942849,1.394293407,2.164739141,1.489856405,-4.897196976,-2.939964957,0.636155857,-2.197498043,2.935279658,0.636544079,-2.936911049,2.681733889,1.019309653,3.873668084,-4.252660527,0.244689768,1.117700525,1.057528857,0.878942849,1.394293407,2.164739141,1.489856405,-4.897196976,-2.939964957,0.636155857,-2.197498043,2.935279658,0.636544079,-2.936911049,0.466027982,1.072888787,0.000528746,-0.660821914,0.32199547,0.000265537,0.922332669,0.871115572,0.000120124,1.47801559,1.485392763,-0.00052335,-0.743691607,0.665187316,-0.000232758,0.535588362,0.783814014,-0.000693762
1.079636872,2.200640769,7.241532279,-4.734880734,1.022463922,0.627630454,1.437627666,2.416457576,0.989202699,-0.434071584,1.131372091,-4.663978987,-1.539259713,1.866748682,-2.086114265,3.113647525,-2.494020553,-3.080951365,0.923368637,1.6788375,6.758664334,-4.285407463,0.23654313,0.911199367,2.780976074,0.748968786,0.42820515,0.915771446,1.179212727,-4.379528434,-2.26066936,0.741705223,-1.848468053,2.652892323,0.720882876,-3.665411037,0.923368637,1.6788375,6.758664334,-4.285407463,0.23654313,0.911199367,2.780976074,0.748968786,0.42820515,0.915771446,1.179212727,-4.379528434,-2.26066936,0.741705223,-1.848468053,2.652892323,0.720882876,-3.665411037,0.27191743,1.768043498,0.000814604,-0.668934175,0.311233876,0.000253765,1.7351202,0.739925199,1.91E-05,1.37445551,1.177874045,-0.00053018,-0.871776746,0.772835592,-7.74E-05,0.511839593,0.892232963,-0.000804154
-0.852594652,2.161221255,6.545421852,-3.952764614,1.106284262,0.980271734,2.378985025,3.254804191,1.490841911,-0.780229145,0.552734946,-5.160546814,-0.885709929,1.551972423,-2.316016692,3.137768735,-2.094769277,-2.113250918,-0.875248134,1.615337589,6.123599724,-3.576205649,0.305843416,1.243299497,4.040360729,0.683502577,0.655470104,0.327820763,1.057301206,-4.875356127,-1.657944132,0.837093611,-2.086504738,2.707195615,0.618839578,-2.761330388,-0.875248134,1.615337589,6.123599724,-3.576205649,0.305843416,1.243299497,4.040360729,0.683502577,0.655470104,0.327820763,1.057301206,-4.875356127,-1.657944132,0.837093611,-2.086504738,2.707195615,0.618839578,-2.761330388,0.026759117,1.700216616,0.000755267,-0.531908057,0.401632933,0.000245111,2.20185785,0.676117784,5.06E-05,1.34225848,1.059285139,-0.000603199,-0.945172392,0.873955626,-4.98E-05,0.599178265,0.767022938,-0.000714789
-1.704647261,1.115248817,2.602454785,-2.637049969,1.34490721,1.846218029,2.269777709,2.941917998,2.711808379,-0.612561499,0.793325063,-6.155822484,-0.646122572,1.37363222,-2.963221868,3.231642438,-1.38280101,-0.240325172,-1.651515743,0.841847373,2.486933393,-2.39207841,0.432712473,2.038323843,3.965467828,0.707179346,1.802941931,0.667976872,1.126180507,-5.736223712,-1.417333937,0.844856632,-2.672769559,2.925489266,0.417672808,-1.000676846,-1.651515743,0.841847373,2.486933393,-2.39207841,0.432712473,2.038323843,3.965467828,0.707179346,1.802941931,0.667976872,1.126180507,-5.736223712,-1.417333937,0.844856632,-2.672769559,2.925489266,0.417672808,-1.000676846,-0.073076385,0.884395494,0.000393183,-0.298396608,0.568105876,0.000254039,2.011203541,0.70309096,0.000182617,1.33423752,1.130047671,-0.000666245,-0.877445247,0.88774294,-0.000159132,0.649854629,0.516203235,-0.000504032
