LF_sup_y,LM_sup_y,LH_sup_y,RF_sup_y,RM_sup_y,RH_sup_y,LF_CTr_x,LM_CTr_x,LH_CTr_x,RF_CTr_x,RM_CTr_x,RH_CTr_x,LF_ThC_z,LM_ThC_z,LH_ThC_z,RF_ThC_z,RM_ThC_z,RH_ThC_z,LF_FTi_x,LM_FTi_x,LH_FTi_x,RF_FTi_x,RM_FTi_x,RH_FTi_x
4.861880944,0.150880228,1.191914316,-0.964058995,-1.20687913,-5.26127554,-6.234187767,3.209000792,6.087998909,-1.988781826,-4.945530002,3.486168361,12.24656173,-4.361738849,3.188855907,4.557607568,2.740743658,-10.22961217,-2.142958342,1.353286935,1.106377911,0.000124979,1.480172838,-0.296089575
27.06804675,1.663562597,1.677344054,-0.989825045,-1.257136457,-11.404944,-35.40271087,5.455098368,7.870505631,4.153785027,-4.953837039,13.19137842,15.85083714,-2.673153781,2.175062289,6.875674877,3.160801461,-10.42973428,-22.44339177,1.76577996,2.075239258,-0.88896683,1.9248625,0.887975021
-2.9023286,0.303996344,0.264579225,-0.286379912,-2.638319172,-6.540562818,-18.26720126,0.15672853,3.244383238,16.86165636,-10.81307575,8.685719038,-24.94323316,1.297795681,4.680204345,11.75080173,4.954591203,-3.963020196,-11.01285107,0.758296413,1.824284881,-3.060915792,1.796803939,0.39659294
-5.247561621,-0.350124072,-0.392006587,9.12547971,-2.350040921,-4.18126538,-3.517968616,-1.143378879,-0.6294746,15.86741156,-9.731244666,7.689732379,-16.96969851,1.141245022,2.585471088,1.412626622,6.085252752,1.282119744,-1.165052567,0.456903643,1.699397878,1.859149727,2.034618158,0.638907737
-4.186858517,4.81671817,23.89848262,13.96203562,-0.91791038,2.893828457,14.62227607,9.70055519,-15.41666545,24.33445354,-4.872979579,1.68870012,1.024623003,1.287079397,31.35395283,-1.045993972,7.214048215,9.34112676,2.319717142,1.901560294,57.18981145,1.549755808,2.014838172,0.396962217
-0.512363671,3.771380494,20.56994089,9.662135688,0.150121066,3.780466038,12.27551931,10.53961416,-13.54787963,17.01722013,-0.512799413,-1.737940625,15.73619747,-3.580931566,27.82697601,-4.397882527,5.881205883,5.650712752,1.542105303,2.072858095,46.13954866,1.32279009,1.872798676,-0.280987913
1.552776413,3.119417509,23.27011054,3.908539973,1.171580004,2.857961635,9.847433027,12.08824625,-6.419768251,7.068780046,3.228477953,-3.35028082,21.35083187,-8.266315821,30.81864927,-5.499659882,4.715077547,-0.177226568,0.816737267,2.447305742,38.08152325,0.577968506,1.631771177,-0.907097376
5.991889696,3.036710221,22.14315419,-2.299939901,0.492276043,3.225997147,-6.958033026,13.52542733,-4.950760596,-5.082089092,-2.486446642,8.747271761,12.69122355,-11.0717027,27.00069093,0.462193094,9.159393475,-25.74953763,-1.18553674,2.45714529,28.25201858,-0.136061932,1.112748865,-40.72846006
3.907454199,3.074207911,21.9408446,-3.089379711,0.396708418,7.238838819,-9.197226886,12.56466045,-4.53272548,-6.674964802,-3.817684449,7.813468323,-0.748571624,-9.40875765,29.74105339,5.523099647,10.4885904,-35.67910685,-1.05966996,2.329304381,24.57907515,-0.201184079,0.996425667,-42.79338181
1.843177236,2.805222305,22.04915339,-0.508792039,-0.358974121,5.145762621,-11.82951553,10.39539568,-1.875857337,-2.27671375,-6.938540042,11.47626578,-14.19778917,-6.772475142,29.07982102,8.020475511,11.41749497,-33.9190757,-0.991425065,1.936579728,27.83770616,0.334367161,1.042747782,-40.91611181
0.509346057,2.300445592,21.15912815,3.625854222,-0.933392066,2.589309133,-11.10038532,8.501528342,-2.85468875,5.15517671,-8.379284231,13.06212832,-18.37825609,-5.376492496,27.00087098,7.067877594,11.02710734,-26.57063167,-0.722289422,1.580009382,28.0069743,1.23124025,1.198717902,-34.43962683
3.229358556,-0.912148951,-0.334317729,4.441478321,-1.432104461,-0.348800325,-14.36499005,2.324168507,-2.893532126,7.01014082,-8.124440795,10.41427874,-7.581729545,-6.612250974,1.820369535,1.930762943,8.265399748,-16.86590121,-1.223123792,0.618307286,0.710926849,2.310638341,1.31611058,-24.00784207
2.60324634,-0.897688857,-1.944373255,5.667676661,-0.204757066,0.831347864,-2.266095808,3.948080591,-5.446041971,10.23580142,-1.291751741,-0.922105201,8.952511201,-9.421125197,2.937795549,-5.275972884,3.551229353,-0.294269105,-0.070806998,1.081492544,0.854404281,2.473100705,1.35551096,-1.153508133
4.314364713,-0.872855882,-2.47479499,2.470320661,0.652238763,4.487965644,1.257664843,6.172615056,-6.227866844,4.897971572,2.059747002,-6.719199435,21.41621492,-13.59919152,4.233104979,-8.996781763,1.961212236,-0.676163169,0.209970085,1.485404615,0.541857269,1.962091215,1.080791623,-1.460040664
4.276987039,-0.331517282,-2.219391578,-0.943191069,1.19837174,5.625920221,3.290277872,8.498557272,-4.750686744,-0.94204206,3.657692605,-9.124066491,23.27135581,-16.17867044,6.834152416,-10.74617686,1.178787634,-2.252924986,0.647559472,1.964310261,0.47229715,1.20292771,0.897707015,-1.719006631
2.211829695,0.465461256,-1.347489309,-2.393186353,0.991329721,3.609491949,2.812973886,9.774725607,-1.996018075,-3.461008155,2.204655445,-6.643425588,12.6728979,-15.89658864,9.405943212,-10.10728983,1.629673985,-3.702015465,1.061483403,2.243504777,0.694744087,0.758983412,0.908767647,-1.775678717
-0.780925559,1.126770316,-0.388723306,-1.044874096,0.059187623,-0.337523702,0.281283856,9.560525957,0.372926148,-1.102994486,-1.67261028,-0.742828647,-4.450553141,-13.20788079,10.65637014,-8.159416641,2.975553742,-3.91824226,1.257152032,2.178674249,1.078081394,0.982336292,1.073490089,-1.61695497
-2.938533802,1.381744616,0.102395321,2.088343046,-1.086366247,-3.89053114,-2.702613481,8.330006452,1.030930259,4.445145648,-5.816167875,5.082884234,-18.03752675,-10.01866009,10.15079612,-6.611737814,4.390420143,-2.755578118,1.113093212,1.836532858,1.38962688,1.772762298,1.240904736,-1.402320818
-3.036097559,1.236362969,-0.13102431,4.887814335,-1.782887397,-4.953175764,-4.282595544,7.088691902,-0.265884365,9.464841308,-7.915846083,7.359220105,-20.15173349,-8.534122785,8.543854312,-6.687797827,5.038923679,-0.993246812,0.678652037,1.438539464,1.437307362,2.650344796,1.262247646,-1.317608362
-1.062406712,0.936613374,-0.890030998,5.538850121,-1.669070905,-2.991623822,-3.52980535,6.732161003,-2.590396093,10.66516089,-7.01490865,4.869237145,-9.826940425,-9.90276104,7.027578714,-8.542186723,4.586057036,0.206926815,0.204456235,1.218592647,1.193208999,3.065167511,1.090515996,-1.466930604
1.854922497,0.772510808,-1.63838304,3.688328043,-0.898177053,0.618424755,-1.068547171,7.515924618,-4.438113363,7.313696025,-4.05403608,-0.5780261,6.506082515,-13.50866962,6.541276411,-11.2281464,3.440821506,0.043372952,-0.009486341,1.279920509,0.817394542,2.748518895,0.817080456,-1.813918044
4.07412652,0.865586356,-1.849168167,0.638560343,-0.007569349,3.506161285,1.339918447,8.895279366,-4.650068883,1.703915757,-1.175320626,-5.381025128,19.05069904,-17.38008181,7.287049078,-13.13236972,2.465633035,-1.38571112,0.133809806,1.525837584,0.551331348,1.900087104,0.6232787,-2.191752958
4.394802062,1.097272381,-1.360962236,-1.548190589,0.423303943,3.852686453,1.984249049,9.863010407,-3.123012416,-2.372044335,-0.308742957,-6.513541564,20.62792361,-19.4206574,8.697880744,-12.93560125,2.321050506,-3.121256419,0.449924137,1.717984404,0.551029045,1.071130793,0.655558045,-2.38064048
2.874925921,1.226856476,-0.482055848,-1.451348824,0.136944177,1.494552551,0.253182406,9.633365866,-0.842103434,-2.187040089,-1.924007267,-3.388997241,11.06080768,-18.69107263,9.799746523,-10.55169586,3.008914937,-4.03013024,0.628059214,1.640325751,0.78397388,0.795613661,0.908319507,-2.249154142
0.816073573,1.086848277,0.230559098,0.772690984,-0.62031591,-2.06551104,-3.096256231,8.173792211,0.788547787,2.074091444,-4.732892599,1.910787171,-2.79755938,-16.00603898,9.82165546,-7.164574071,3.938784884,-3.631752669,0.429272815,1.2478264,1.057023925,1.23239272,1.219459452,-1.87988084
-0.181205516,0.697770122,0.335420859,3.554447543,-1.249785424,-4.564190607,-6.372889867,6.172522576,0.831764595,7.47241337,-6.53950574,5.935406236,-11.48664219,-13.45385937,8.699639404,-4.386561769,4.346993915,-2.348516435,-0.175601811,0.688320952,1.147916465,2.074052099,1.384045306,-1.516363732
0.746662642,0.239399373,-0.213760115,4.975551723,-1.208023111,-4.363553495,-7.919490267,4.547368974,-0.632582287,10.26674348,-5.713367512,6.029406246,-8.92256775,-13.05818027,7.063061546,-3.344526362,3.796440351,-1.12825056,-0.951038432,0.19978408,0.955881566,2.755273529,1.290438165,-1.394369013
3.292567788,-0.078589615,-1.036600072,3.986716561,-0.361690957,-1.506854933,-7.137563252,3.89866422,-2.59484478,8.320504059,-2.263246756,2.039423088,3.928487535,-15.43307434,5.75893837,-4.149628169,2.482212994,-0.812329177,-1.497904232,-0.032443692,0.576339109,2.805203216,0.990628822,-1.594022991
6.170492051,-0.156363136,-1.569336316,1.050011569,0.934629088,2.312593268,-4.842592036,4.186948102,-3.762877455,2.477677645,2.182865943,-3.623203477,19.80328389,-19.36426109,5.335316424,-5.791089291,1.091342616,-1.601384187,-1.525243198,0.018089248,0.240707054,2.143047227,0.670911987,-1.989080223
49.41541931,1.481044532,-0.779114344,-3.005999878,2.660198437,-4.046313267,-41.72643719,10.44576147,-1.316430525,-4.497308164,8.461588054,2.859995941,73.26206033,-26.56288938,0.06004599,-9.136923714,-1.078254572,-7.429936465,-23.6441118,1.305784978,1.016553743,1.153851254,0.627671264,-0.660644647
50.89666211,1.716018711,0.092470848,-4.746563128,3.050778798,-5.131376494,-44.16578255,11.24738406,0.661937191,-7.96188751,9.138433017,3.923681056,75.58001143,-27.73013921,-0.058835556,-8.185098699,-1.116219698,-8.827060299,-24.21233181,1.537916937,1.277513814,0.387656958,0.728927452,-0.484252098
8.545106227,0.303454667,0.398422002,-3.341404459,1.870087035,0.467401524,-8.263136829,5.280100696,0.677855137,-6.255522928,4.076205613,-1.995365866,24.88661406,-21.999335,5.108504895,-2.978045254,0.648836189,-4.676105542,-1.590601028,0.393340708,0.767721996,0.213132142,0.868358648,-1.663556205
5.583549706,0.013312293,0.753189436,-0.766579056,0.72351841,-2.380747273,-9.398191899,3.419042715,1.389752597,-1.221548169,0.94062437,2.35960819,11.64590796,-18.19295069,4.741870473,0.916411405,0.801266107,-3.499140996,-1.604864275,-0.009003096,0.918891045,0.642048522,1.02887605,-1.242909856
2.375516617,-0.457341806,0.191994675,2.081531256,-0.340384472,-2.891482042,-7.475787358,0.88193953,0.138943688,4.136716494,-1.255803362,3.623769606,1.987136378,-14.80642557,4.458789015,4.57651012,0.244234223,-1.766012322,-1.362326928,-0.569273969,0.704511704,1.204829627,0.964711911,-1.136358717
1.196101896,-0.833288107,-1.004236484,3.4748187,-0.742134707,-0.680980847,-3.719317217,-1.144537363,-2.430163909,6.361376002,-1.183776513,0.890617752,3.208012371,-14.04020306,4.112611138,6.895277668,-0.988610056,-0.718689668,-1.115560873,-0.9936681,0.191310616,1.3602488,0.687105251,-1.400203592
3.167809564,-0.922485317,-2.13976523,2.67354448,-0.347213733,2.839419026,-0.655225161,-1.785095417,-4.854969061,4.137841996,0.942020204,-4.095040614,15.90051288,-16.43515569,3.495592572,7.465929882,-2.348489037,-1.132026069,-1.119576173,-1.064126422,-0.356164465,0.829717959,0.353505713,-1.854808446
7.428978862,-0.720537415,-2.507837079,0.325065519,0.488713358,5.330747139,-0.549282797,-0.959236499,-5.676815173,-0.966049865,3.627854567,-8.018839504,33.32346653,-20.52856995,2.552276156,6.718821366,-3.151744072,-2.795808337,-1.494329819,-0.766420219,-0.636095113,-0.204841943,0.159563569,-2.188992766
11.42071632,-0.399578399,-1.83010483,-1.970211504,1.160956218,5.097588396,-3.758041151,0.523326749,-4.32885439,-5.569489859,5.116292367,-8.202097194,45.10508371,-23.72781451,1.560321274,5.493255175,-3.053758811,-4.554094665,-2.14523875,-0.312319482,-0.51124288,-1.198496813,0.202783058,-2.163606575
12.47135165,-0.188895913,-0.448872048,-2.688908932,1.217090524,2.238698677,-8.342840816,1.443592459,-1.514616545,-6.695265433,4.528210555,-4.394105443,43.53368135,-23.90485829,1.041870142,4.286905019,-2.261995695,-5.026374927,-2.777828887,-0.013630815,-0.106680405,-1.599829814,0.40747987,-1.778136756
9.610462642,-0.212566622,0.883093302,-1.376583287,0.659483126,-1.450544709,-11.35871259,0.994310573,1.253123573,-3.690551606,2.428473937,1.108488616,28.45412823,-20.73676054,1.456998729,2.947386646,-1.402275628,-3.571424207,-3.05194584,-0.074300547,0.27500454,-1.220755957,0.575361603,-1.276075184
4.17310591,-0.412558017,1.474510758,1.069099718,-0.083519458,-3.634154807,-10.71623303,-0.727561129,2.606294494,1.426871428,0.40184604,4.949872524,7.39808689,-15.89692932,2.891745167,1.068424037,-1.139619808,-0.719112256,-2.795247633,-0.462936588,0.354424547,-0.360827278,0.530857141,-0.990524168
-1.055945747,-0.623631066,1.102105682,3.015454453,-0.482623927,-2.844558576,-6.355577814,-2.909440417,2.078362601,5.345545783,-0.075745066,4.756936513,-8.856336908,-11.98717102,4.894963072,-1.445862431,-1.740688813,2.194001169,-2.110203422,-0.955645942,0.051443667,0.378009151,0.248016506,-1.140086256
-3.396325816,-0.713841386,0.118406682,3.172594774,-0.266437638,0.595783601,-0.348199971,-4.57985379,0.288848043,5.576390164,1.367776619,0.601825318,-12.32462537,-10.96758641,6.581091916,-4.148706716,-2.880872127,3.788516489,-1.314163411,-1.286375645,-0.465491744,0.457526377,-0.132773827,-1.689823388
-1.772827297,-0.662022574,-0.761400675,1.419348762,0.414702018,4.6505292,4.066457392,-5.105171756,-1.42427113,1.987187919,3.809449449,-4.926706198,-2.268682706,-13.04722655,7.059556642,-6.196504818,-3.893769835,3.371488871,-0.784386567,-1.296365322,-0.880012695,-0.259778665,-0.400121421,-2.348381603
2.553467723,-0.538848293,-0.878662989,-1.134855886,1.092589754,6.778052728,4.354423124,-4.50049798,-1.770205238,-3.148031379,5.673899455,-8.278708618,14.29068387,-16.60097706,6.01102987,-6.789580157,-4.255637472,1.35888883,-0.781679279,-1.021738171,-0.925652869,-1.407317275,-0.412432994,-2.727130723
6.699664788,-0.437545193,-0.043253247,-2.8891673,1.29594734,5.618821266,0.45217702,-3.45371543,-0.316814774,-6.630241619,5.757860477,-7.289618087,26.76910011,-19.14410421,3.990371271,-5.746206083,-3.897926775,-0.914775279,-1.307789872,-0.677345364,-0.561672058,-2.34109286,-0.194417257,-2.592838179
8.035840924,-0.40411539,1.336181314,-2.816949049,0.880773523,1.926534752,-5.076299892,-2.896324174,2.231436657,-6.429181682,4.024389358,-2.638761999,27.58409706,-18.8507606,2.174802092,-3.78406612,-3.2009503,-2.03866489,-2.082230298,-0.517964893,-0.002352011,-2.563140536,0.079474207,-2.038464214
5.807972992,-0.408180807,2.523062747,-1.130115721,0.125388529,-1.946601255,-8.71830534,-3.346107668,4.541849406,-2.98026979,1.643392567,2.653074422,16.56599262,-15.67505767,1.703187337,-2.18137648,-2.764573506,-1.422283641,-2.682365289,-0.660238646,0.423701561,-2.041441215,0.208198702,-1.435173942
1.407878506,-0.382916368,2.925345876,0.912948373,-0.478435516,-3.539749008,-8.166573707,-4.594258329,5.511755473,1.19415634,0.202553755,5.190421932,0.492714839,-11.32333133,3.00733274,-2.04587465,-3.037936456,0.447680776,-2.772716594,-1.010312641,0.480560474,-1.216553791,0.102288759,-1.204394663
-2.577603422,-0.302336362,2.436173677,1.880016222,-0.557321178,-1.761975122,-3.59512683,-5.946020205,4.862856866,3.200694961,0.638089229,3.283574306,-11.24718143,-8.151903534,5.508304334,-3.686268266,-3.977926532,2.420193235,-2.294364182,-1.344273623,0.161477797,-0.718495378,-0.164223151,-1.564269187
-3.855397637,-0.215148385,1.466018667,1.100824945,-0.081758371,2.411235944,2.408500981,-6.687151104,3.231977019,1.643758522,2.642576336,-1.994234138,-12.09973625,-7.748916895,7.883379656,-6.400955991,-5.047631687,3.352187485,-1.515685164,-1.457184187,-0.319792943,-0.978893939,-0.415248583,-2.387363236
-3.213868347,-0.321834945,-0.181569777,-36.94688045,-0.881778177,3.973020396,23.91836717,-1.123627939,1.130022847,-49.78259551,-0.159816231,-4.840073096,9.582178409,-6.341038835,13.66661231,2.661748131,-4.23355743,1.675876334,1.289802938,-0.379296744,-0.333905863,-152.9783569,0.221927373,-2.913073106
0.35640258,-0.52567552,0.277506521,-53.32080318,-0.630348986,4.208120787,30.52320205,2.763375592,2.330336584,-76.09171665,0.090713529,-5.647385135,28.83829476,-8.184576597,14.39303703,6.570196772,-3.812847032,-0.506773512,2.543495266,0.532273741,0.008522177,-206.6910623,0.628444198,-3.142218328
3.003957653,-0.826078797,1.01809612,-71.70481049,-1.146971106,0.801639335,35.05154935,7.091638019,4.025193819,-103.0909867,-2.527799544,-1.802323035,44.4187904,-8.358277474,14.39705667,13.82102696,-2.51456032,-2.819371082,3.323913611,1.433950948,0.552054392,-277.8811456,1.175988566,-2.696664095
3.176787043,-1.086857939,1.987674533,-85.59587577,-2.022992905,-4.390991273,36.40657634,10.23344285,6.093674474,-121.3134244,-6.237606733,4.567586463,48.36045091,-6.196962512,14.06505797,21.60383338,-1.322777065,-4.038840004,3.434516871,1.992394333,1.078851198,-334.868219,1.555884433,-1.841550539
0.79951251,-1.183059021,2.648154624,-88.46157361,-2.68802434,-8.588562197,35.75048062,11.23894106,7.547952614,-124.9890758,-8.800477062,10.04374286,39.82862729,-2.648818859,14.0473519,25.93576662,-0.9646466,-3.441470713,3.067131395,2.07183231,1.280571456,-356.0171841,1.563487827,-1.046320419
-0.017422615,-0.247499472,3.819250749,-3.220750894,-0.325844341,-3.431773565,-4.663366495,-3.257709459,7.555734527,-7.539255956,0.600079014,4.851884564,-1.559518332,-7.350937337,4.543039099,-0.959027678,-4.784253958,-0.075239707,-2.659221581,-0.584328166,0.057850551,-9.3556357,-0.439408505,-1.868790765
-3.230312921,-0.064243307,2.555447235,-0.093465429,-0.311565617,-1.064414839,-2.832906207,-4.473471974,5.638369915,-1.137599916,1.362844611,2.08165344,-12.54491899,-5.776308726,6.730388073,-3.179431866,-5.84841311,1.788490729,-2.978159433,-0.913149459,-0.475711555,-4.735016584,-0.730527197,-2.384983433
-3.814688393,-0.021617804,0.927472387,1.865270231,0.018083696,3.238112875,-0.461005657,-5.282673506,2.922420039,3.020103209,2.960296246,-3.317210558,-13.66156297,-6.861411581,8.56170854,-6.117388888,-6.648660826,2.652296825,-2.989248602,-1.049746096,-1.011185122,-0.605643615,-0.87644239,-3.355394845
-1.491112748,-0.184876823,0.130548949,1.038592441,0.428997314,6.713797646,1.090359251,-5.079004094,1.461687316,1.508861183,4.340808729,-7.887569687,-4.45348257,-9.668978554,8.911669139,-7.212892189,-6.805336878,1.803686983,-2.666571862,-0.877470073,-1.159092235,-0.120424217,-0.799196952,-4.225493649
2.211528526,-0.465457375,0.890419135,-2.408741387,0.656930372,7.095122941,0.93302365,-3.985410004,2.580005299,-5.48761535,4.658732417,-8.680336685,9.203463789,-12.1963933,7.507421389,-5.011106476,-6.381564993,-0.402955529,-2.207610481,-0.497790824,-0.768243625,-3.867052377,-0.573852123,-4.471223906
4.957835661,-0.654999777,2.931666928,-6.505004852,0.576626111,4.143183219,-0.699448734,-2.862285929,5.916505031,-14.04447781,3.761373415,-5.253431846,18.9058238,-12.64345623,5.151094495,-0.251386799,-5.779733997,-2.759942949,-1.927206646,-0.17899765,-0.038362626,-9.479724802,-0.375291771,-3.961174297
5.084782294,-0.565629485,5.18352099,-8.916420313,0.276922945,-0.220060174,-2.577275746,-2.67327737,9.763698393,-19.29992813,2.302399597,0.086072703,18.9749287,-10.5610822,3.2588758,4.610590096,-5.49714752,-4.025542382,-2.030695872,-0.163399279,0.621796347,-13.31146468,-0.350347465,-3.05438659
2.579848592,-0.175325958,6.430538367,-8.45018411,-0.037413127,-3.201670716,-3.318239789,-3.787358465,12.12735101,-18.52867259,1.239510803,3.856265746,9.7576701,-7.121414764,2.996834576,7.136233615,-5.833472887,-3.703861507,-2.45509602,-0.498586985,0.85779117,-12.93580209,-0.514604571,-2.366719038
-0.9696127,0.340481742,5.974439685,-5.572974303,-0.200763038,-2.881328636,-2.203220338,-5.812248926,11.7756995,-12.45702013,1.095820257,3.587565467,-2.778304075,-4.332243112,4.56902352,6.456952311,-6.640780194,-2.256250324,-2.908661766,-1.0254047,0.573123321,-8.775100169,-0.748338192,-2.384742673
-3.365186445,0.714206438,4.10179702,-2.128661865,-0.15981024,0.602091705,0.494796939,-7.888569346,9.032950505,-4.908758533,1.692174002,-0.64840904,-10.72971996,-3.750579953,7.067202179,3.700251388,-7.38461879,-0.768311338,-3.062789912,-1.488505666,-0.013087999,-3.809784455,-0.883959859,-3.157250905
-3.169191924,0.755203528,2.045106172,-0.388432562,0.026873876,5.061917328,3.615984626,-9.161472769,5.792910489,-0.811454393,2.435681735,-6.19760296,-9.137417749,-5.538659285,8.957212177,1.286752389,-7.556676943,-0.327597718,-2.771247934,-1.684307119,-0.489944119,-1.547002466,-0.823166384,-4.234107724
