L1.Sup,L2.Sup,L3.Sup,R1.Sup,R2.Sup,R3.Sup,L1.CTr,L2.CTr,L3.CTr,R1.CTr,R2.CTr,R3.CTr,L1.ThC,L2.ThC,L3.ThC,R1.ThC,R2.ThC,R3.ThC,L1.FTi,L2.FTi,L3.FTi,R1.FTi,R2.FTi,R3.FTi
4.538052063,-10.40094714,14.16354605,7.170296963,28.31728715,1.196756383,-1.02570133,-14.13998354,19.3592442,9.6569738,14.92458879,27.82196765,20.4596962,-29.72966602,-20.85866733,37.87119975,14.72708514,-47.04933316,118.9725238,152.1161089,81.2126186,62.27729964,87.36499293,81.51267415
4.258540065,-10.12209967,14.24192288,6.991339182,28.67190554,1.01722942,-1.05491263,-14.47441815,19.35972539,9.3914307,16.05989131,27.78216051,19.93380272,-29.8085986,-20.96060174,38.16352533,15.21416941,-47.27130125,119.0878626,153.1101821,81.55395354,62.10234491,85.01424415,81.37292781
3.953600601,-9.799694291,14.33442835,6.867168254,29.09800146,0.847542734,-1.02075755,-14.72289372,19.34739167,9.13939242,17.00822689,27.74196055,19.54317116,-29.84230133,-21.05420096,38.37363702,15.72871971,-47.46624942,119.1542961,153.9383002,81.91684659,61.94005216,82.64988244,81.23095759
3.673580666,-9.429001278,14.41022879,6.803801262,29.55496361,0.707328388,-0.95114894,-14.88368723,19.2900695,8.92011008,17.7783693,27.67563221,19.35005636,-29.83146171,-21.14249518,38.41801077,16.26104617,-47.63808237,119.2002157,154.6289143,82.30335685,61.77678835,80.41076929,81.13199881
3.460653505,-9.019205095,14.43494626,6.788799817,30.00685509,0.619244113,-0.89514119,-14.96697661,19.15712692,8.75618475,18.37817142,27.56809348,19.35902157,-29.78412051,-21.23737731,38.26776109,16.81060075,-47.79083765,119.2587848,155.2290074,82.71290719,61.60136301,78.39552472,81.11496005
3.337429858,-8.588981953,14.38337221,6.793883482,30.42905025,0.599146563,-0.90596832,-14.99199891,18.93178062,8.66737215,18.8079353,27.4123369,19.50643423,-29.71251229,-21.35475135,37.96698044,17.38128195,-47.92979831,119.3542889,155.7966794,83.14579511,61.40769968,76.65472006,81.20932967
3.300938607,-8.155228555,14.24902207,6.782160441,30.80967009,0.645950237,-1.02211146,-14.97782507,18.61940284,8.66152133,19.05733698,27.20240963,19.67858792,-29.62866063,-21.5068943,37.61805601,17.97272966,-48.06324859,119.4934997,156.3884044,83.60397201,61.19560256,75.19605185,81.43669069
3.323613386,-7.719283161,14.04718306,6.718927407,31.14644861,0.735769318,-1.25337431,-14.92891242,18.24780235,8.72610478,19.10928612,26.92700736,19.75195807,-29.54056447,-21.69606242,37.33980524,18.57168432,-48.20373754,119.666099,157.0427336,84.08948023,60.96914754,73.99655065,81.81336924
3.361454429,-7.256690538,13.81147289,6.584052118,31.44134478,0.82416853,-1.57612853,-14.82372778,17.85900449,8.82518015,18.95176419,26.56325947,19.64027418,-29.45041603,-21.91289658,37.21632076,19.14812605,-48.36782513,119.8532441,157.7696518,84.60188464,60.73339793,73.01533484,82.35597207
3.368065653,-6.715495203,13.5855967,6.38126686,31.69552576,0.857545256,-1.93950748,-14.61484048,17.49550421,8.90598648,18.59466831,26.04850356,19.3281187,-29.35499344,-22.14041064,37.26041516,19.65961606,-48.5735967,120.0392307,158.5521456,85.13603985,60.49151459,72.2026794,83.11538439
3.310825629,-6.025218303,13.41208573,6.138673799,31.90687265,0.790397572,-2.28177563,-14.24257657,17.18577994,8.91521721,18.0836318,25.32368633,18.87522985,-29.24697544,-22.36119078,37.409223,20.0635303,-48.83600209,120.2202404,159.3576367,85.68202146,60.24411439,71.50494108,84.15750849
3.182678671,-5.115438074,13.32023992,5.898527175,32.07126788,0.601694762,-2.55174748,-13.6574644,16.93431788,8.81887033,17.50069191,25.31805675,18.39009617,-29.11561672,-22.56401933,37.5525145,20.33230032,-49.16141899,120.4063654,160.151525,86.22882215,59.99036968,70.8683651,84.40673863
3.003345154,-3.939667584,13.31672082,5.701202678,32.18713805,0.303121964,-2.72582625,-12.84216957,16.72065438,8.61613108,16.94707496,25.25541613,17.98679544,-28.94660291,-22.74718778,37.57814691,20.46465235,-49.54400944,120.6165866,160.9057959,86.77088191,59.72831955,70.24539948,84.67121113
2.809204485,-2.49785578,13.38255227,5.572089761,32.26040459,-0.064699641,-2.81223004,-11.82287526,16.50868679,8.34040032,16.51504332,25.14388767,17.74530689,-28.72266904,-22.91797326,37.41331389,20.48804462,-49.96623196,120.86925,161.6002191,87.31357119,59.45307615,69.60328467,84.9466055
2.637914551,-0.850477605,13.47827325,5.5171697,32.30618335,-0.44636798,-2.84126799,-10.66422118,16.26223779,8.04745477,16.26436342,25.53556215,17.69118781,-28.42646529,-23.08929681,37.04448303,20.45213708,-50.4039118,121.1719898,162.2185471,87.8735213,59.15483766,68.92976596,84.65290006
2.515877426,0.88193534,13.55546115,5.526572056,32.34559326,-0.789911192,-2.84793556,-9.44978179,15.95936488,7.79646538,16.21553466,25.7190842,17.80085157,-28.04503998,-23.27501067,36.50857148,20.41634315,-50.83379026,121.5149771,162.7446236,88.47272844,58.81982974,68.23097851,84.60451713
2.452924498,2.538615658,13.57020492,5.581473001,32.39926919,-1.061681511,-2.8553164,-8.25710375,15.59917367,7.6310246,16.35968219,25.73775759,18.02700879,-27.57353436,-23.48528252,35.86145828,20.43506097,-51.24030772,121.8703426,163.1622001,89.12945307,58.43525735,67.52198465,84.75226136
2.443549573,3.957909662,13.4940825,5.66011507,32.4809712,-1.253244164,-2.86542407,-7.13779027,15.19971502,7.56596694,16.67579386,25.67377369,18.32755734,-27.01614627,-23.72352794,35.14382225,20.54418972,-51.61910304,122.1989031,163.4579736,89.85083414,57.99627415,66.81501056,85.02466671
2.471493447,5.026232237,13.32020811,5.740969041,32.59434522,-1.379524001,-2.86107919,-6.10903613,14.79000546,7.58400582,17.14542848,25.5589535,18.67883994,-26.38455502,-23.98594075,34.36711049,20.7532039,-51.97641404,122.4627629,163.6237345,90.63005316,57.51113706,66.11080479,85.40329788
2.514374676,5.716708179,13.06390846,5.802894299,32.7343671,-1.470372303,-2.81816742,-5.15746632,14.4003943,7.64349838,17.75920434,25.3877386,19.06708607,-25.69533786,-24.263599,33.52703145,21.04651341,-52.32516957,122.6392888,163.6547634,91.4472014,57.00113242,65.39630456,85.90195989
2.546055385,6.09746396,12.75833573,5.823605622,32.89293254,-1.559150361,-2.7221698,-4.25198646,14.05400061,7.69423507,18.51347608,24.99866594,19.47066855,-24.96674852,-24.54583105,32.62973417,21.39439357,-52.67956498,122.7300258,163.5460983,92.27193568,56.49439729,64.64908989,86.69838007
2.536505968,6.302444649,12.44542099,5.779232295,33.06567343,-1.672242408,-2.579843,-3.35998949,13.76076514,7.6945081,19.39917478,24.84334084,19.85261622,-24.21367446,-24.82307898,31.70721692,21.76886661,-53.0500672,122.7596249,163.2904354,93.06784446,56.01599542,63.84648627,87.2978177
2.45150013,6.477078457,12.16347247,5.64819453,33.25547753,-1.822623971,-2.41983702,-2.46089019,13.51594887,7.62260935,20.38838781,24.85498338,20.17129689,-23.44130623,-25.08847182,30.81064601,22.15674836,-53.44013304,122.7651452,162.8795315,93.79968645,55.57866558,62.9750225,87.73590638
2.255423602,6.725109402,11.93491604,5.420571277,33.46922803,-2.008875898,-2.28286856,-1.55271816,13.3044738,7.47898687,21.42570097,24.81233097,20.39950157,-22.64170182,-25.3386898,29.98991557,22.56280873,-53.84501027,122.7816638,162.3082802,94.44304325,55.17837239,62.03615242,88.24658154
1.919016177,7.081049006,11.75945506,5.110255443,33.70844266,-2.218976306,-2.20731687,-0.65046927,13.10979649,7.27969972,22.42889331,24.71301487,20.53577072,-21.79734197,-25.57476863,29.27613238,23.00064244,-54.25250247,122.8314886,161.5793103,94.99261071,54.79626868,61.0474356,88.82203737
1.431194039,7.516153627,11.61666462,4.763874453,33.95916023,-2.43665848,-2.21653966,0.22210302,12.92299982,7.04566079,23.2996135,24.56775905,20.60102646,-20.89071992,-25.80231609,28.67592436,23.47549387,-54.6455185,122.9208004,160.7054552,95.46377949,54.40557127,60.04116864,89.44081454
0.811171708,7.967702594,11.47739257,4.459343177,34.18769824,-2.647697467,-2.31115355,1.04320769,12.74742941,6.79336485,23.94189836,24.3950326,20.62659003,-19.91440783,-26.03010457,28.17424773,23.96871852,-55.00600488,123.0426349,159.7081972,95.88505006,53.98032753,59.06151816,90.07288226
0.11476733,8.37310066,11.31852556,4.289027322,34.3457781,-2.844052287,-2.46672608,1.80121997,12.59676975,6.53086547,24.28460221,24.21402098,20.64328798,-18.87619671,-26.26705967,27.73888109,24.43419837,-55.31926775,123.1822847,158.6129814,96.28470112,53.50360734,58.15867901,90.68831892
-0.571035306,8.693582178,11.13434874,4.328967008,34.38400373,-3.024778868,-2.63703181,2.49692822,12.48785153,6.25957144,24.30196723,24.03847482,20.67436368,-17.79743437,-26.51891806,27.32655433,24.81101927,-55.5772701,123.3216464,157.4448358,96.67894017,52.97366208,57.37852019,91.26556115
-1.147105741,8.922149091,10.94004266,4.604914805,34.26969439,-3.193829186,-2.76430486,3.14003126,12.43180119,5.97998053,24.02487715,23.87319468,20.72683677,-16.70615084,-26.78593641,26.89797124,25.04677943,-55.77975157,123.4419883,156.2273675,97.06733424,52.40659269,56.74940466,91.79529298
-1.529992514,9.079645481,10.76618948,5.071813404,34.00320439,-3.356138144,-2.79816284,3.74294443,12.42763605,5.69850639,23.53589023,23.71390162,20.77644276,-15.62835859,-27.06238334,26.44602557,25.11887446,-55.93288051,123.5277737,154.9856911,97.43642741,51.83385704,56.27143544,92.27888639
-1.678350645,9.205971369,10.64605254,5.619179466,33.62545954,-3.514100227,-2.72083066,4.3150769,12.46103504,5.43277255,22.94677867,23.55046165,20.75121187,-14.58102356,-27.33800198,26.02707863,25.04261286,-56.04617369,123.5735734,153.7513458,97.76811038,51.29452597,55.91351061,92.72368976
-1.606960781,9.35073969,10.60025927,6.101686909,33.21082483,-3.666066972,-2.56637884,4.85931187,12.50849247,5.21285253,22.3665501,23.37239823,20.52961336,-13.56894148,-27.60115787,25.77084283,24.86369803,-56.12908394,123.5892444,152.565619,98.04788767,50.82535288,55.61995173,93.13881054
-1.381890954,9.564184631,10.62564027,6.382145585,32.84530567,-3.807222437,-2.41548528,5.37144492,12.54479179,5.07547477,21.87342216,23.1743486,19.969284,-12.58581556,-27.84263885,25.84680907,24.64087786,-56.18856331,123.5941915,151.47742,98.26942363,50.45309564,55.32492595,93.53363073
-1.098196558,9.888260687,10.69404129,6.37145596,32.59743036,-3.931986089,-2.3603897,5.84270281,12.550791,5.04991263,21.50072596,22.95886926,18.96598658,-11.61827881,-28.05848683,26.39017974,24.42668534,-56.22814525,123.6019501,150.5340626,98.43410686,50.19123658,54.97199134,93.91857601
-0.848999869,10.3488704,10.76227944,6.054078164,32.49335503,-4.036468486,-2.45891656,6.2641042,12.51882893,5.14071145,21.2381046,22.73547626,17.51838689,-10.65109898,-28.25068207,27.42169699,24.25196888,-56.24823938,123.6086174,149.7678469,98.54668409,50.04010149,54.5352385,94.30589831
-0.697977133,10.95089088,10.78873339,5.491621274,32.50733,-4.119602325,-2.70603377,6.62993012,12.45399349,5.31892308,21.04356818,22.51684522,15.76140508,-9.672144343,-28.42583814,28.80727206,24.11818312,-56.24699941,123.5936554,149.1851824,98.6097422,49.98863067,54.03443347,94.70870086
-0.665040218,11.67747825,10.74892281,4.802035469,32.57375022,-4.182406613,-3.03908243,6.93785047,12.37081549,5.53067019,20.86148159,22.3141294,13.94162311,-8.676156064,-28.59296133,30.2850168,24.00070151,-56.22144084,123.5293338,148.7646413,98.6203345,50.01711288,53.5333622,95.13837031
-0.72940505,12.49447626,10.64334979,4.120316976,32.61715729,-4.226148872,-3.37025751,7.18582762,12.28677758,5.71915779,20.64230586,22.1331098,12.33918686,-7.666480949,-28.76097066,31.55122878,23.86299761,-56.16896205,123.3909357,148.4655663,98.57085885,50.10109238,53.1170763,95.60202713
-0.84725263,13.35955953,10.49483767,3.555140257,32.58530792,-4.25112868,-3.62468009,7.36876657,12.21572625,5.84608065,20.35841285,21.9721021,11.17274735,-6.653937121,-28.93600632,32.36487317,23.67462212,-56.08937105,123.1633097,148.2431219,98.45396683,50.21699541,52.8585569,96.10144806
-0.974773251,14.23357827,10.3373901,3.157869045,32.46707287,-4.257420605,-3.76455429,7.47825239,12.16436743,5.90070033,20.00949957,21.821926,10.53228174,-5.652695588,-29.11888062,32.62271813,23.4220537,-55.98683192,122.8437024,148.062758,98.26918334,50.34941073,52.79332083,96.63369172
-1.085155571,15.08942425,10.20197254,2.914418671,32.28688644,-4.247159587,-3.79272033,7.50607278,12.13294226,5.89556828,19.61592956,21.66801317,10.36445641,-4.67470587,-29.30402751,32.37754389,23.10726846,-55.87050687,122.441864,147.908144,98.02799871,50.49777063,52.91290207,97.19254717
-1.172108726,15.91405309,10.10521879,2.7610446,32.08345619,-4.226371529,-3.74019383,7.44907281,12.11853155,5.85594354,19.2059305,21.4945015,10.50726966,-3.72564175,-29.48140221,31.80141208,22.73937914,-55.75290943,121.9773587,147.7803542,97.75464618,50.67814162,53.17441331,97.76965071
-1.240808809,16.70314758,10.04498891,2.616899126,31.88885087,-4.204677155,-3.64722759,7.31220399,12.11854355,5.80992871,18.80467706,21.28935911,10.75347148,-2.80487378,-29.64123156,31.11628974,22.32820839,-55.64624541,121.4743212,147.6901631,97.4814613,50.91675145,53.51660753,98.35483083
-1.294968783,17.45267517,10.00329482,2.420484901,31.71918209,-4.193107898,-3.54667625,7.10853516,12.13306939,5.78153691,18.42850782,21.0484911,10.91879366,-1.909401698,-29.77941867,30.51928718,21.88283717,-55.55846328,120.9554126,147.6479364,97.24014874,51.23579976,53.87515658,98.93648786
-1.330555974,18.15318981,9.954023111,2.155325593,31.576688,-4.201573514,-3.45456449,6.85693942,12.16596161,5.7855799,18.08287354,20.77670446,10.89560659,-1.03903854,-29.90066195,30.12411179,21.41188807,-55.49110304,120.4369803,147.6557945,97.05237256,51.63655532,54.19498803,99.50352008
-1.340396448,18.79016556,9.871494309,1.854414358,31.4555653,-4.237018426,-3.3690379,6.57844491,12.22439541,5.82391975,17.76256604,20.48499839,10.67680767,-0.199579801,-30.01779732,29.93460613,20.92216265,-55.43988228,119.9264771,147.7047393,96.92364196,52.08754272,54.43999024,100.04957
-1.324214055,19.34968231,9.736895533,1.582163863,31.34500893,-4.302220089,-3.27633277,6.29176132,12.31638834,5.8850462,17.45472985,20.18574264,10.33936528,0.597715593,-30.14826667,29.86109616,20.41611114,-55.39727549,119.4222746,147.7768553,96.84298904,52.52574976,54.59941507,100.578441
-1.29391495,19.82624625,9.542104901,1.402037249,31.22949912,-4.395082633,-3.16037211,6.00870273,12.44664804,5.94953683,17.14517115,19.88823063,9.992980091,1.339887184,-30.30974265,29.77399943,19.89117935,-55.35551881,118.9152819,147.8510657,96.788008,52.87532659,54.68825264,101.1077613
-1.268609102,20.22903236,9.291994961,1.343724324,31.09067745,-4.508907787,-3.01156059,5.73097491,12.61262575,6.00050597,16.82615819,19.59643385,9.722334393,2.017551209,-30.51612323,29.56565947,19.34276929,-55.30882565,118.3914561,147.9102772,96.73206553,53.08041257,54.7394657,101.667784
-1.2634907,20.58377796,9.005447416,1.38427502,30.9124739,-4.634159456,-2.83131726,5.45008776,12.80312939,6.03276877,16.50176557,19.3093277,9.555936652,2.629626181,-30.77399826,29.18695286,18.76883895,-55.25439157,117.8349155,147.94727,96.64988098,53.13884788,54.79075739,102.2941582
-1.281640464,20.92937903,8.713322184,1.452847732,30.68593685,-4.761285164,-2.63170698,5.15144669,13.00064601,6.05377614,16.18735344,19.02287109,9.472174895,3.185587727,-31.07999306,28.64799186,18.17206616,-55.19236817,117.2320279,147.9665387,96.51988769,53.11888185,54.87302987,103.0168318
-1.314114718,21.31019108,8.451317906,1.45885464,30.40993731,-4.883152732,-2.43215825,4.82191997,13.1864873,6.07595712,15.90313375,18.73224406,9.427804686,3.70393584,-31.42052236,27.99644071,17.55754351,-55.12528812,116.5757221,147.9806511,96.32493819,53.14791587,55.00618224,103.8500119
-1.346623919,21.7660881,8.24837516,1.331444542,30.08835251,-4.995681692,-2.25515402,4.45792305,13.34637399,6.10722213,15.66545826,18.43340571,9.386989065,4.206839022,-31.77534442,27.29207744,16.92806661,-55.05740907,115.8671292,148.0026708,96.05397564,53.37701793,55.20165546,104.7883002
-1.367270716,22.32239614,8.115230495,1.051241874,29.72702494,-5.096499085,-2.12118838,4.06985714,13.47399939,6.14704273,15.48059483,18.12389169,9.336927587,4.712683776,-32.12419935,26.58852825,16.28100825,-54.99411697,115.112381,148.038789,95.70529201,53.93587325,55.46674178,105.8112158
-1.370769477,22.98194063,8.03933883,0.65861212,29.33222296,-5.183129012,-2.04370985,3.68011818,13.57152978,6.19036078,15.34369249,17.80315533,9.286918274,5.229636549,-32.45362255,25.92499231,15.60917882,-54.94113534,114.3171724,148.0854106,95.28912501,54.89420121,55.80651375,106.8938913
-1.357896395,23.72194093,7.989591606,0.235543935,28.91011392,-5.252936333,-2.02610711,3.31538649,13.64800075,6.23570987,15.24218994,17.47241963,9.255601175,5.753286042,-32.76088344,25.32593652,14.90505156,-54.90319205,113.484698,148.1324756,94.82660276,56.24174688,56.22268078,108.0183993
-1.331744295,24.49807415,7.928761099,-0.127193458,28.46656203,-5.305719741,-2.0616107,2.99707272,13.71744962,6.29148554,15.16067111,17.13372209,9.255338717,6.269664501,-33.0537572,24.80471122,14.16565376,-54.882223,112.6189709,148.1711969,94.34424914,57.89387739,56.71109155,109.1798988
-1.293450775,25.2555878,7.827468572,-0.359609398,28.00704553,-5.347135417,-2.13488015,2.73461464,13.79745987,6.37624985,15.0845343,16.78833754,9.282403241,6.76226338,-33.34681792,24.36764083,13.39521862,-54.87592467,111.7297183,148.201292,93.86638239,59.72207309,57.26008591,110.3848705
-1.239783916,25.94381875,7.673488649,-0.426833454,27.53626842,-5.389561829,-2.22434838,2.52448399,13.90710252,6.51315418,15.00195452,16.43556364,9.316817646,7.219551458,-33.65612615,24.01725392,12.604189,-54.87776451,110.833817,148.2325113,93.40894697,61.59824501,57.85117784,111.6432866
-1.163929881,26.52850411,7.473497975,-0.32823637,27.05685927,-5.448541433,-2.30583973,2.35413723,14.0634115,6.72166862,14.90521434,16.07288178,9.330001687,7.639270651,-33.99441695,23.75434585,11.80540868,-54.87889017,109.9515542,148.2794035,92.97688014,63.43491109,58.462251,112.9597532
-1.05932012,26.9975913,7.247930733,-0.088567227,26.56737708,-5.536377278,-2.35767774,2.20702774,14.27730847,7.01029535,14.79236437,15.6976354,9.295853515,8.027653463,-34.36824968,23.57791706,11.00992973,-54.87122601,109.0995346,148.353673,92.56491849,65.20546218,59.07212806,114.3287223
-0.92469628,27.35980743,7.021736217,0.25237387,26.06126217,-5.656669639,-2.36588987,2.06494387,14.55083768,7.37288124,14.66903778,15.30935322,9.200986615,8.394549902,-34.77749788,23.48248858,10.22484695,-54.85039699,108.283518,148.4595238,92.16079184,66.93880177,59.66467544,115.7361583
-0.767632391,27.63820204,6.814855072,0.649015824,25.52882276,-5.802914305,-2.32722888,1.90713126,14.87680316,7.78964952,14.5491254,14.91126982,9.050532426,8.747613049,-35.21667913,23.45475208,9.453999495,-54.81729587,107.4944238,148.593869,91.74996394,68.69425095,60.2309414,117.1662083
-0.604349308,27.86156988,6.636109997,1.058006496,24.96260932,-5.961761641,-2.248419,1.70872924,15.24089974,8.23224993,14.45258733,14.50972663,8.866996713,9.088980542,-35.67719417,23.47328883,8.700273378,-54.77769894,106.709801,148.7498611,91.32106886,70.52982521,60.76893699,118.6084799
-0.455670404,28.05607476,6.48230483,1.444385116,24.36340463,-6.118993437,-2.1421267,1.44151001,15.62603558,8.67071027,14.39968675,14.11117669,8.681114044,9.41610861,-36.14949667,23.51453599,7.967122873,-54.74003645,105.901144,148.9213152,90.87047475,72.47738874,61.28171353,120.0613515
-0.340760237,28.23918329,6.341579516,1.7849621,23.74231683,-6.264930741,-2.02200725,1.0779772,16.01790505,9.08004173,14.40335672,13.71814407,8.516643836,9.725740631,-36.62453147,23.56469549,7.257775243,-54.71223775,105.0445784,149.1060506,90.40409229,74.53294941,61.77486046,121.5295874
-0.270892329,28.41793556,6.198674575,2.068997886,23.11636943,-6.396491451,-1.89867444,0.59754429,16.40967063,9.44471969,14.46338764,13.32655862,8.376574762,10.01829565,-37.094319,23.63102941,6.572675358,-54.69919107,104.1299668,149.3066841,89.93564069,76.66260284,62.25459917,123.0183593
-0.245608798,28.59234557,6.040309385,2.297410721,22.49969528,-6.515382065,-1.77655512,-0.0076974,16.80318216,9.75946195,14.56560102,12.92633036,8.241370459,10.30003728,-37.55204062,23.74213024,5.907234009,-54.70210712,103.1637617,149.5281427,89.48239257,78.81800745,62.72724215,124.5279038
